match,market,sel,odds,mp,ip,edge,W,pnl,league,tier,date
Toulouse vs Clermont,O/U,Under 2.5,1.97,0.5580615900353897,0.5076142131979695,0.05044737683742018,False,-10.0,Ligue 1,1,2023-09-03
Mallorca vs Ath Bilbao,O/U,Over 2.5,2.58,0.4965114693863091,0.38759689922480617,0.10891457016150291,False,-10.0,La Liga,1,2023-09-03
Union Berlin vs RB Leipzig,1X2,Away,2.26,0.5545209965052966,0.4424778761061947,0.11204312039910191,True,12.599999999999998,Bundesliga,1,2023-09-03
Crystal Palace vs Wolves,O/U,Over 2.5,2.23,0.5021502617427017,0.4484304932735426,0.0537197684691591,True,12.3,Premier League,1,2023-09-03
Crystal Palace vs Wolves,1X2,Home,1.95,0.6358939020870444,0.5128205128205129,0.12307338926653155,True,9.5,Premier League,1,2023-09-03
Le Havre vs Lorient,1X2,Home,2.78,0.53854183116008,0.3597122302158274,0.17882960094425265,True,17.799999999999997,Ligue 1,1,2023-09-03
Ankaragucu vs Fenerbahce,O/U,Under 2.5,2.29,0.5188504407141237,0.4366812227074236,0.08216921800670007,True,12.9,Super Lig,1,2023-09-03
Besiktas vs Sivasspor,1X2,Home,1.42,0.8170546276208126,0.7042253521126761,0.11282927550813648,True,4.199999999999999,Super Lig,1,2023-09-03
Gent vs Club Brugge,1X2,Away,2.73,0.4831336909099899,0.3663003663003663,0.11683332460962365,False,-10.0,Jupiler Pro League,1,2023-09-03
Nice vs Strasbourg,O/U,Over 2.5,1.93,0.5763766911303115,0.5181347150259068,0.058241976104404736,False,-10.0,Ligue 1,1,2023-09-03
Nice vs Strasbourg,1X2,Home,1.95,0.6027952064192779,0.5128205128205129,0.08997469359876498,True,9.5,Ligue 1,1,2023-09-03
Rangers vs Celtic,1X2,Home,2.38,0.5423607674707122,0.42016806722689076,0.1221927002438214,False,-10.0,Premiership,1,2023-09-03
Hearts vs Motherwell,1X2,Away,3.59,0.38559718298572765,0.2785515320334262,0.10704565095230145,True,25.9,Premiership,1,2023-09-03
Moreirense vs Sp Braga,O/U,Under 2.5,2.12,0.5251558015237545,0.4716981132075471,0.0534576883162074,False,-10.0,Liga Portugal,1,2023-09-09
Bayern Munich vs Leverkusen,1X2,Home,1.62,0.7037342970457259,0.6172839506172839,0.08645034642844196,False,-10.0,Bundesliga,1,2023-09-15
Club Brugge vs Charleroi,1X2,Home,1.4,0.8235268930303696,0.7142857142857143,0.10924117874465533,True,3.999999999999999,Jupiler Pro League,1,2023-09-16
Rennes vs Lille,1X2,Home,2.13,0.598675492545436,0.4694835680751174,0.12919192447031858,False,-10.0,Ligue 1,1,2023-09-16
Motherwell vs St Mirren,O/U,Over 2.5,2.29,0.5026710521374029,0.4366812227074236,0.06598982942997933,False,-10.0,Premiership,1,2023-09-16
Motherwell vs St Mirren,1X2,Home,2.3,0.6740838824904654,0.4347826086956522,0.23930127379481314,False,-10.0,Premiership,1,2023-09-16
Hearts vs Aberdeen,1X2,Home,2.1,0.6165751639480782,0.47619047619047616,0.14038468775760204,True,11.0,Premiership,1,2023-09-16
Bochum vs Ein Frankfurt,1X2,Home,2.93,0.4285067912844552,0.341296928327645,0.08720986295681016,False,-10.0,Bundesliga,1,2023-09-16
Mainz vs Stuttgart,1X2,Away,2.66,0.48145766648398347,0.37593984962406013,0.10551781685992334,True,16.6,Bundesliga,1,2023-09-16
FC Koln vs Hoffenheim,1X2,Home,2.22,0.5814665644437922,0.4504504504504504,0.1310161139933418,False,-10.0,Bundesliga,1,2023-09-16
Heracles vs Utrecht,O/U,Under 2.5,2.15,0.5271132315239235,0.46511627906976744,0.061996952454156096,False,-10.0,Eredivisie,1,2023-09-16
Heracles vs Utrecht,1X2,Home,2.52,0.4795868273503403,0.3968253968253968,0.0827614305249435,False,-10.0,Eredivisie,1,2023-09-16
For Sittard vs Volendam,O/U,Under 2.5,2.49,0.5030017134395981,0.4016064257028112,0.10139528773678691,False,-10.0,Eredivisie,1,2023-09-16
Vitesse vs Waalwijk,1X2,Home,1.51,0.7683805548363281,0.6622516556291391,0.10612889920718893,False,-10.0,Eredivisie,1,2023-09-16
Juventus vs Lazio,O/U,Over 2.5,2.12,0.5322723368182634,0.4716981132075471,0.06057422361071624,True,11.200000000000001,Serie A,1,2023-09-16
Kortrijk vs Anderlecht,O/U,Under 2.5,2.31,0.5015025733609622,0.4329004329004329,0.06860214046052926,False,-10.0,Jupiler Pro League,1,2023-09-17
Monza vs Lecce,1X2,Away,3.57,0.38865308964019996,0.2801120448179272,0.10854104482227278,False,-10.0,Serie A,1,2023-09-17
Frosinone vs Sassuolo,1X2,Home,2.77,0.5338240193683319,0.36101083032490977,0.17281318904342213,True,17.7,Serie A,1,2023-09-17
AEK vs Olympiakos,1X2,Home,2.13,0.6064627554390948,0.4694835680751174,0.1369791873639774,False,-10.0,Super League,1,2023-09-17
Cagliari vs Udinese,1X2,Home,2.88,0.47813479460193425,0.3472222222222222,0.13091257237971204,False,-10.0,Serie A,1,2023-09-17
Bournemouth vs Chelsea,O/U,Under 2.5,2.3,0.5071470513213536,0.4347826086956522,0.07236444262570141,True,12.999999999999998,Premier League,1,2023-09-17
Darmstadt vs M'gladbach,1X2,Home,2.96,0.4333709433621572,0.33783783783783783,0.09553310552431937,False,-10.0,Bundesliga,1,2023-09-17
Marseille vs Toulouse,O/U,Under 2.5,2.46,0.4847896222581697,0.4065040650406504,0.07828555721751929,True,14.6,Ligue 1,1,2023-09-17
Fenerbahce vs Antalyaspor,O/U,Under 2.5,2.4,0.5432771329843521,0.4166666666666667,0.1266104663176854,False,-10.0,Super Lig,1,2023-09-17
Istanbulspor vs Buyuksehyr,1X2,Home,3.13,0.48519287164976976,0.3194888178913738,0.16570405375839597,False,-10.0,Super Lig,1,2023-09-17
Alanyaspor vs Kasimpasa,O/U,Under 2.5,2.14,0.5243221204618236,0.4672897196261682,0.05703240083565536,False,-10.0,Super Lig,1,2023-09-17
Twente vs Ajax,O/U,Over 2.5,1.59,0.6798616725101356,0.6289308176100629,0.050930854900072764,True,5.9,Eredivisie,1,2023-09-17
Twente vs Ajax,1X2,Home,2.55,0.563716058253384,0.3921568627450981,0.1715591955082859,True,15.499999999999998,Eredivisie,1,2023-09-17
Heidenheim vs Werder Bremen,1X2,Home,2.35,0.7069145310102866,0.425531914893617,0.28138261611666954,True,13.5,Bundesliga,1,2023-09-17
Granada vs Girona,1X2,Home,2.71,0.47175194073040005,0.36900369003690037,0.10274825069349969,False,-10.0,La Liga,1,2023-09-18
Standard vs Westerlo,O/U,Under 2.5,2.34,0.5155180467039879,0.4273504273504274,0.08816761935356054,True,13.399999999999999,Jupiler Pro League,1,2023-09-22
Luton vs Wolves,1X2,Home,3.3,0.5552733837330989,0.30303030303030304,0.25224308070279583,False,-10.0,Premier League,1,2023-09-23
Crystal Palace vs Fulham,O/U,Over 2.5,2.05,0.5452230099019681,0.48780487804878053,0.057418131853187615,False,-10.0,Premier League,1,2023-09-23
Crystal Palace vs Fulham,1X2,Home,1.95,0.6059797084691192,0.5128205128205129,0.09315919564860631,False,-10.0,Premier League,1,2023-09-23
Dortmund vs Wolfsburg,1X2,Home,1.69,0.7676804506709954,0.591715976331361,0.17596447433963447,True,6.8999999999999995,Bundesliga,1,2023-09-23
Osasuna vs Sevilla,O/U,Over 2.5,2.26,0.49248806510670085,0.4424778761061947,0.05001018900050613,False,-10.0,La Liga,1,2023-09-23
Antalyaspor vs Samsunspor,O/U,Under 2.5,2.02,0.5772923527502845,0.49504950495049505,0.08224284779978941,True,10.2,Super Lig,1,2023-09-23
Pendikspor vs Karagumruk,O/U,Under 2.5,2.11,0.558388252364588,0.47393364928909953,0.08445460307548847,True,11.099999999999998,Super Lig,1,2023-09-23
Brest vs Lyon,1X2,Home,2.53,0.5394973917132047,0.3952569169960475,0.14424047471715717,True,15.299999999999997,Ligue 1,1,2023-09-23
Estoril vs Vizela,1X2,Home,2.5,0.4843230735025683,0.4,0.08432307350256829,False,-10.0,Liga Portugal,1,2023-09-23
Nantes vs Lorient,1X2,Home,2.41,0.5000731035682358,0.41493775933609955,0.0851353442321362,True,14.100000000000001,Ligue 1,1,2023-09-23
Volendam vs Heracles,1X2,Home,2.77,0.5077637440336698,0.36101083032490977,0.14675291370875998,False,-10.0,Eredivisie,1,2023-09-23
Nijmegen vs Utrecht,O/U,Under 2.5,2.24,0.5174675480547103,0.4464285714285714,0.0710389766261389,False,-10.0,Eredivisie,1,2023-09-23
Chaves vs Estrela,1X2,Home,2.57,0.4897838766562689,0.38910505836575876,0.10067881829051012,False,-10.0,Liga Portugal,1,2023-09-24
Sparta Rotterdam vs Vitesse,1X2,Away,3.76,0.3722289892634151,0.26595744680851063,0.10627154245490444,False,-10.0,Eredivisie,1,2023-09-24
Metz vs Strasbourg,1X2,Home,2.91,0.456112981173132,0.3436426116838488,0.11247036948928318,False,-10.0,Ligue 1,1,2023-09-24
Anderlecht vs Club Brugge,1X2,Away,2.23,0.7053434351093593,0.4484304932735426,0.25691294183581664,False,-10.0,Jupiler Pro League,1,2023-09-24
Aberdeen vs Ross County,1X2,Away,3.83,0.3836256423852785,0.2610966057441253,0.12252903664115322,False,-10.0,Premiership,1,2023-09-24
Panathinaikos vs AEK,O/U,Over 2.5,2.33,0.49991087861617123,0.4291845493562232,0.07072632925994804,True,13.3,Super League,1,2023-09-25
Panathinaikos vs AEK,1X2,Away,3.13,0.4539258183512192,0.3194888178913738,0.1344370004598454,True,21.299999999999997,Super League,1,2023-09-25
