match,market,selection,odds,model_prob,implied_prob,edge,result,pnl,league,tier,date
Pisa vs Genoa,1X2,Home,3.38,0.5007574242802361,0.2958579881656805,0.20489943611455558,L,-10.0,Serie B,2,2022-08-28
Hearts vs St Johnstone,O/U,Over 2.5,2.09,0.5426901541522671,0.47846889952153115,0.06422125463073591,W,10.899999999999999,Premiership,1,2022-08-28
Como vs Brescia,O/U,Under 2.5,1.85,0.5917653538230303,0.5405405405405405,0.051224813282489845,W,8.5,Serie B,2,2022-08-29
Konyaspor vs Fenerbahce,1X2,Away,2.08,0.574181502866894,0.4807692307692307,0.09341227209766323,L,-10.0,Super Lig,1,2022-08-29
St Etienne vs Bastia,O/U,Over 2.5,2.23,0.5293896155704703,0.4484304932735426,0.08095912229692764,W,12.3,Ligue 2,2,2022-08-30
St Etienne vs Bastia,1X2,Away,3.17,0.4406542331966547,0.31545741324921134,0.12519681994744336,L,-10.0,Ligue 2,2,2022-08-30
Roma vs Monza,O/U,Under 2.5,2.54,0.5359302615403383,0.39370078740157477,0.14222947413876352,L,-10.0,Serie A,1,2022-08-30
Guingamp vs Sochaux,O/U,Over 2.5,2.32,0.48746898792170756,0.4310344827586207,0.056434505163086846,W,13.2,Ligue 2,2,2022-08-30
Guingamp vs Sochaux,1X2,Home,2.57,0.5121256494466531,0.38910505836575876,0.1230205910808943,L,-10.0,Ligue 2,2,2022-08-30
Udinese vs Fiorentina,1X2,Home,2.71,0.5098892823617377,0.36900369003690037,0.14088559232483733,W,17.1,Serie A,1,2022-08-31
Montpellier vs Ajaccio,1X2,Away,3.63,0.38664643645478564,0.27548209366391185,0.11116434279087378,L,-10.0,Ligue 1,1,2022-08-31
West Ham vs Tottenham,1X2,Away,2.01,0.6540465866712606,0.49751243781094534,0.15653414886031525,L,-10.0,Premier League,1,2022-08-31
Juventus vs Spezia,O/U,Under 2.5,2.23,0.5092699603177698,0.4484304932735426,0.06083946704422721,W,12.3,Serie A,1,2022-08-31
Leicester vs Man United,1X2,Home,3.41,0.5700420884428994,0.29325513196480935,0.27678695647809004,L,-10.0,Premier League,1,2022-09-01
Bologna vs Salernitana,O/U,Under 2.5,2.04,0.5706636944095524,0.49019607843137253,0.08046761597817992,W,10.4,Serie A,1,2022-09-01
Dortmund vs Hoffenheim,1X2,Home,1.66,0.7002663872440025,0.6024096385542169,0.09785674868978556,W,6.6,Bundesliga,1,2022-09-02
Club Brugge vs Cercle Brugge,1X2,Home,1.59,0.7097466432599779,0.6289308176100629,0.08081582564991507,W,5.9,Jupiler Pro League,1,2022-09-02
Braunschweig vs Nurnberg,O/U,Under 2.5,2.07,0.5410584554336835,0.48309178743961356,0.05796666799406991,L,-10.0,2. Bundesliga,2,2022-09-02
Heidenheim vs Fortuna Dusseldorf,1X2,Home,2.52,0.4831848767172659,0.3968253968253968,0.0863594798918691,W,15.2,2. Bundesliga,2,2022-09-02
For Sittard vs Utrecht,O/U,Under 2.5,2.36,0.5304827061876497,0.42372881355932207,0.10675389262832763,L,-10.0,Eredivisie,1,2022-09-02
For Sittard vs Utrecht,1X2,Home,3.07,0.4414017446602286,0.32573289902280134,0.11566884563742724,L,-10.0,Eredivisie,1,2022-09-02
Ascoli vs Cittadella,1X2,Home,2.28,0.5488744186875139,0.4385964912280702,0.11027792745944365,L,-10.0,Serie B,2,2022-09-03
Alaves vs Las Palmas,1X2,Away,3.36,0.42997700064387245,0.2976190476190476,0.13235795302482484,L,-10.0,Segunda Division,2,2022-09-03
Olympiakos vs Ionikos,O/U,Under 2.5,2.23,0.5069402039895301,0.4484304932735426,0.058509710715987484,L,-10.0,Super League,1,2022-09-03
Milan vs Inter,1X2,Home,2.79,0.45350924505229706,0.35842293906810035,0.0950863059841967,W,17.9,Serie A,1,2022-09-03
Ponferradina vs Sp Gijon,1X2,Home,2.67,0.4847501690103628,0.37453183520599254,0.11021833380437024,L,-10.0,Segunda Division,2,2022-09-03
Sp Braga vs Guimaraes,O/U,Under 2.5,2.27,0.5067146816395434,0.44052863436123346,0.0661860472783099,W,12.7,Liga Portugal,1,2022-09-03
Lazio vs Napoli,1X2,Away,2.38,0.5223390038537474,0.42016806722689076,0.10217093662685667,W,13.799999999999999,Serie A,1,2022-09-03
Buyuksehyr vs Alanyaspor,1X2,Home,1.94,0.5863986157526635,0.5154639175257733,0.07093469822689025,W,9.399999999999999,Super Lig,1,2022-09-03
Livingston vs Hearts,1X2,Home,3.28,0.47071075686004205,0.3048780487804878,0.16583270807955425,W,22.799999999999997,Premiership,1,2022-09-03
Sparta Rotterdam vs Volendam,O/U,Under 2.5,2.26,0.5407902659495885,0.4424778761061947,0.09831238984339374,L,-10.0,Eredivisie,1,2022-09-03
Doncaster vs Mansfield,1X2,Home,3.06,0.4371648281251881,0.32679738562091504,0.11036744250427305,L,-10.0,League Two,4,2022-09-03
Bristol Rvs vs Morecambe,1X2,Home,1.97,0.6124253703752243,0.5076142131979695,0.10481115717725475,L,-10.0,League One,3,2022-09-03
Chelsea vs West Ham,O/U,Under 2.5,2.12,0.5255909185528771,0.4716981132075471,0.053892805345329975,L,-10.0,Premier League,1,2022-09-03
Tottenham vs Fulham,1X2,Home,1.49,0.7217643769362676,0.6711409395973155,0.05062343733895214,W,4.9,Premier League,1,2022-09-03
Nott'm Forest vs Bournemouth,O/U,Over 2.5,2.1,0.5279109891359981,0.47619047619047616,0.051720512945521935,W,11.0,Premier League,1,2022-09-03
Sheffield Weds vs Barnsley,O/U,Over 2.5,1.94,0.5717774001294034,0.5154639175257733,0.056313482603630116,L,-10.0,League One,3,2022-09-03
Sheffield Weds vs Barnsley,1X2,Home,1.62,0.7257071183181617,0.6172839506172839,0.10842316770087779,L,-10.0,League One,3,2022-09-03
Bochum vs Werder Bremen,1X2,Away,2.35,0.5640385946410413,0.425531914893617,0.1385066797474243,W,13.5,Bundesliga,1,2022-09-03
Rotherham vs Watford,1X2,Home,3.3,0.5173012541177305,0.30303030303030304,0.2142709510874275,L,-10.0,Championship,2,2022-09-03
Darmstadt vs Bielefeld,1X2,Home,1.65,0.6776944623705337,0.6060606060606061,0.07163385630992758,L,-10.0,2. Bundesliga,2,2022-09-04
Waalwijk vs Excelsior,O/U,Under 2.5,2.39,0.4960064724886466,0.41841004184100417,0.07759643064764243,L,-10.0,Eredivisie,1,2022-09-04
Aris vs PAOK,1X2,Home,2.47,0.48504283024947814,0.4048582995951417,0.08018453065433645,L,-10.0,Super League,1,2022-09-04
M'gladbach vs Mainz,1X2,Home,2.23,0.630272639669291,0.4484304932735426,0.18184214639574842,L,-10.0,Bundesliga,1,2022-09-04
Cremonese vs Sassuolo,1X2,Home,3.05,0.4931808536506719,0.3278688524590164,0.16531200119165546,L,-10.0,Serie A,1,2022-09-04
Reading vs Stoke,1X2,Home,3.0,0.4357767381767105,0.3333333333333333,0.10244340484337716,W,20.0,Championship,2,2022-09-04
Huddersfield vs Blackpool,1X2,Home,2.5,0.5127716694660736,0.4,0.11277166946607353,L,-10.0,Championship,2,2022-09-04
Antwerp vs Westerlo,1X2,Home,1.91,0.6720284904000839,0.5235602094240838,0.14846828097600018,W,9.1,Jupiler Pro League,1,2022-09-04
Hatayspor vs Ad. Demirspor,1X2,Home,2.98,0.41820359791364436,0.33557046979865773,0.08263312811498663,L,-10.0,Super Lig,1,2022-09-04
Chaves vs Rio Ave,1X2,Home,2.51,0.49735998552905847,0.39840637450199207,0.0989536110270664,L,-10.0,Liga Portugal,1,2022-09-05
Torino vs Lecce,O/U,Under 2.5,1.99,0.5533738313966825,0.5025125628140703,0.050861268582612196,W,9.9,Serie A,1,2022-09-05
Pau FC vs St Etienne,1X2,Home,3.06,0.43375805232129017,0.32679738562091504,0.10696066670037513,L,-10.0,Ligue 2,2,2022-09-05
Monza vs Atalanta,O/U,Under 2.5,2.26,0.5316412792504169,0.4424778761061947,0.08916340314422222,W,12.599999999999998,Serie A,1,2022-09-05
Oviedo vs Levante,O/U,Over 2.5,2.48,0.5269826444390007,0.40322580645161293,0.12375683798738774,L,-10.0,Segunda Division,2,2022-09-05
Oviedo vs Levante,1X2,Home,2.73,0.516684499178124,0.3663003663003663,0.1503841328777577,L,-10.0,Segunda Division,2,2022-09-05
Holstein Kiel vs Hamburg,O/U,Under 2.5,2.34,0.513528684407617,0.4273504273504274,0.08617825705718962,L,-10.0,2. Bundesliga,2,2022-09-09
Volendam vs Go Ahead Eagles,O/U,Under 2.5,2.34,0.5540151083790197,0.4273504273504274,0.1266646810285923,L,-10.0,Eredivisie,1,2022-09-09
St Truiden vs Standard,1X2,Home,2.17,0.5817380750977086,0.4608294930875576,0.12090858201015098,L,-10.0,Jupiler Pro League,1,2022-09-09
Guimaraes vs Santa Clara,1X2,Home,1.98,0.5801522894743298,0.5050505050505051,0.07510178442382476,W,9.8,Liga Portugal,1,2022-09-09
Ionikos vs Atromitos,O/U,Over 2.5,2.27,0.5118981042079,0.44052863436123346,0.07136946984666659,W,12.7,Super League,1,2022-09-10
Ionikos vs Atromitos,1X2,Home,2.32,0.5401818952415037,0.4310344827586207,0.10914741248288301,L,-10.0,Super League,1,2022-09-10
Kortrijk vs Mechelen,O/U,Under 2.5,2.12,0.5309756448049708,0.4716981132075471,0.059277531597423716,L,-10.0,Jupiler Pro League,1,2022-09-10
Oostende vs Eupen,O/U,Under 2.5,2.17,0.5237862061122576,0.4608294930875576,0.06295671302469996,W,11.7,Jupiler Pro League,1,2022-09-10
Marseille vs Lille,1X2,Home,1.98,0.5661117826692055,0.5050505050505051,0.061061277618700394,W,9.8,Ligue 1,1,2022-09-10
Laval vs Pau FC,O/U,Over 2.5,2.27,0.49498900086412223,0.44052863436123346,0.05446036650288877,L,-10.0,Ligue 2,2,2022-09-10
Konyaspor vs Hatayspor,1X2,Home,1.72,0.6723558711095532,0.5813953488372093,0.09096052227234386,W,7.199999999999999,Super Lig,1,2022-09-10
St Etienne vs Bordeaux,O/U,Over 2.5,2.13,0.5505713956829643,0.4694835680751174,0.08108782760784694,L,-10.0,Ligue 2,2,2022-09-10
Lugo vs Alaves,1X2,Home,3.32,0.4604535102101543,0.30120481927710846,0.15924869093304583,L,-10.0,Segunda Division,2,2022-09-10
Cartagena vs Albacete,O/U,Over 2.5,2.22,0.5272135350237745,0.4504504504504504,0.07676308457332415,W,12.200000000000003,Segunda Division,2,2022-09-10
Excelsior vs FC Emmen,1X2,Home,3.12,0.42444341915339523,0.3205128205128205,0.10393059864057475,W,21.200000000000003,Eredivisie,1,2022-09-10
Nijmegen vs For Sittard,O/U,Under 2.5,2.08,0.5549641827190404,0.4807692307692307,0.07419495194980963,W,10.8,Eredivisie,1,2022-09-10
Grenoble vs Paris FC,1X2,Home,3.01,0.41899735568541197,0.33222591362126247,0.0867714420641495,L,-10.0,Ligue 2,2,2022-09-10
Benevento vs Cagliari,1X2,Home,2.6,0.48388927948330585,0.3846153846153846,0.09927389486792126,L,-10.0,Serie B,2,2022-09-10
Cittadella vs Frosinone,1X2,Home,2.89,0.4293379214773142,0.3460207612456747,0.08331716023163949,W,18.900000000000002,Serie B,2,2022-09-10
Cercle Brugge vs Antwerp,1X2,Away,2.33,0.5737349182433698,0.4291845493562232,0.14455036888714656,W,13.3,Jupiler Pro League,1,2022-09-11
Westerlo vs Anderlecht,1X2,Away,2.36,0.5468927723086446,0.42372881355932207,0.12316395874932257,L,-10.0,Jupiler Pro League,1,2022-09-11
Panathinaikos vs AEK,1X2,Home,2.24,0.5639887938772075,0.4464285714285714,0.11756022244863606,W,12.400000000000002,Super League,1,2022-09-11
St. Gilloise vs Genk,1X2,Away,3.28,0.40797377225827103,0.3048780487804878,0.10309572347778323,W,22.799999999999997,Jupiler Pro League,1,2022-09-11
Kasimpasa vs Galatasaray,O/U,Under 2.5,2.18,0.5118204641971771,0.4587155963302752,0.053104867866901884,L,-10.0,Super Lig,1,2022-09-11
Bologna vs Fiorentina,1X2,Home,2.97,0.4400950231820212,0.33670033670033667,0.10339468648168454,W,19.700000000000003,Serie A,1,2022-09-11
Lecce vs Monza,1X2,Home,2.3,0.5216866653905488,0.4347826086956522,0.08690405669489654,L,-10.0,Serie A,1,2022-09-11
Juventus vs Salernitana,O/U,Under 2.5,2.05,0.5488318006444832,0.48780487804878053,0.06102692259570269,L,-10.0,Serie A,1,2022-09-11
Kaiserslautern vs Darmstadt,O/U,Under 2.5,2.24,0.4985611172039107,0.4464285714285714,0.05213254577533932,L,-10.0,2. Bundesliga,2,2022-09-11
Magdeburg vs Greuther Furth,O/U,Under 2.5,2.5,0.5305674475658136,0.4,0.13056744756581362,L,-10.0,2. Bundesliga,2,2022-09-11
Ajaccio vs Nice,1X2,Home,3.24,0.4048244175694571,0.30864197530864196,0.09618244226081513,L,-10.0,Ligue 1,1,2022-09-11
Utrecht vs Vitesse,O/U,Under 2.5,2.25,0.5307089179473873,0.4444444444444444,0.08626447350294286,W,12.5,Eredivisie,1,2022-09-11
Empoli vs Roma,O/U,Under 2.5,2.03,0.5623512005489996,0.4926108374384237,0.06974036311057585,L,-10.0,Serie A,1,2022-09-12
Almeria vs Osasuna,O/U,Over 2.5,2.23,0.5101319568472473,0.4484304932735426,0.06170146357370471,L,-10.0,La Liga,1,2022-09-12
Almeria vs Osasuna,1X2,Home,2.68,0.5874629943647198,0.3731343283582089,0.2143286660065109,L,-10.0,La Liga,1,2022-09-12
PAOK vs Lamia,O/U,Under 2.5,1.88,0.594809981659495,0.5319148936170213,0.06289508804247368,W,8.799999999999999,Super League,1,2022-09-12
Hull vs Stoke,1X2,Home,2.79,0.4444016175443517,0.35842293906810035,0.08597867847625135,L,-10.0,Championship,2,2022-09-13
AFC Wimbledon vs Northampton,O/U,Over 2.5,2.31,0.5091330902769582,0.4329004329004329,0.07623265737652529,L,-10.0,League Two,4,2022-09-13
Blackburn vs Watford,1X2,Home,2.95,0.43261325152178665,0.3389830508474576,0.09363020067432903,W,19.5,Championship,2,2022-09-13
Preston vs Burnley,1X2,Home,3.1,0.44356836217521123,0.3225806451612903,0.12098771701392091,L,-10.0,Championship,2,2022-09-13
Cheltenham vs Cambridge,1X2,Home,2.88,0.4426939386047096,0.3472222222222222,0.09547171638248741,W,18.799999999999997,League One,3,2022-09-13
Rotherham vs Blackpool,1X2,Home,2.29,0.5187714820166776,0.4366812227074236,0.08209025930925395,W,12.9,Championship,2,2022-09-14
Utrecht vs Nijmegen,O/U,Under 2.5,2.17,0.5415782282511913,0.4608294930875576,0.08074873516363368,W,11.7,Eredivisie,1,2022-09-16
Nott'm Forest vs Fulham,1X2,Home,2.81,0.49320545579201125,0.35587188612099646,0.1373335696710148,L,-10.0,Premier League,1,2022-09-16
Valladolid vs Cadiz,O/U,Over 2.5,2.41,0.5063264315547621,0.41493775933609955,0.09138867221866254,L,-10.0,La Liga,1,2022-09-16
Mainz vs Hertha,O/U,Under 2.5,2.14,0.5349268464773063,0.4672897196261682,0.06763712685113804,W,11.400000000000002,Bundesliga,1,2022-09-16
Brescia vs Benevento,1X2,Home,2.23,0.5332591421858978,0.4484304932735426,0.08482864891235514,W,12.3,Serie B,2,2022-09-16
Oviedo vs Ibiza,O/U,Over 2.5,2.31,0.495284452939053,0.4329004329004329,0.06238402003862009,L,-10.0,Segunda Division,2,2022-09-17
Sparta Rotterdam vs Groningen,1X2,Home,2.18,0.5453739876663546,0.4587155963302752,0.08665839133607939,W,11.8,Eredivisie,1,2022-09-17
Hansa Rostock vs Magdeburg,O/U,Under 2.5,2.17,0.5305664302277187,0.4608294930875576,0.06973693714016105,L,-10.0,2. Bundesliga,2,2022-09-17
Leyton Orient vs Walsall,O/U,Over 2.5,2.26,0.5030493222116021,0.4424778761061947,0.060571446105407434,L,-10.0,League Two,4,2022-09-17
Leyton Orient vs Walsall,1X2,Home,1.82,0.6000543898102437,0.5494505494505494,0.05060384035969434,W,8.200000000000001,League Two,4,2022-09-17
Bielefeld vs Holstein Kiel,O/U,Under 2.5,2.17,0.5190400332532537,0.4608294930875576,0.058210540165696045,L,-10.0,2. Bundesliga,2,2022-09-17
Tottenham vs Leicester,1X2,Home,1.49,0.7566923246359829,0.6711409395973155,0.08555138503866744,W,4.9,Premier League,1,2022-09-17
Torino vs Sassuolo,O/U,Under 2.5,2.07,0.5378117213689863,0.48309178743961356,0.05471993392937269,W,10.7,Serie A,1,2022-09-17
Spezia vs Sampdoria,1X2,Home,2.69,0.4561096749898905,0.3717472118959108,0.08436246309397971,W,16.9,Serie A,1,2022-09-17
Ascoli vs Parma,1X2,Home,3.07,0.543989364548894,0.32573289902280134,0.21825646552609268,L,-10.0,Serie B,2,2022-09-17
Hamburg vs Fortuna Dusseldorf,O/U,Under 2.5,2.27,0.5097731517209655,0.44052863436123346,0.06924451735973203,W,12.7,2. Bundesliga,2,2022-09-17
Watford vs Sunderland,1X2,Away,3.72,0.3725447248028568,0.26881720430107525,0.10372752050178152,L,-10.0,Championship,2,2022-09-17
Bristol Rvs vs Lincoln,1X2,Home,2.57,0.5259970974465504,0.38910505836575876,0.13689203908079167,L,-10.0,League One,3,2022-09-17
Cambridge vs Barnsley,1X2,Home,2.72,0.47618896620195494,0.3676470588235294,0.10854190737842556,L,-10.0,League One,3,2022-09-17
Portsmouth vs Plymouth,1X2,Home,1.91,0.5770595477119294,0.5235602094240838,0.05349933828784559,L,-10.0,League One,3,2022-09-17
Birmingham vs Coventry,1X2,Home,2.85,0.464302983121385,0.3508771929824561,0.1134257901389289,L,-10.0,Championship,2,2022-09-17
Guingamp vs St Etienne,O/U,Over 2.5,2.1,0.5627036088590929,0.47619047619047616,0.08651313266861671,W,11.0,Ligue 2,2,2022-09-17
Guingamp vs St Etienne,1X2,Home,2.28,0.5652210430483131,0.4385964912280702,0.1266245518202429,W,12.799999999999997,Ligue 2,2,2022-09-17
Mallorca vs Almeria,1X2,Away,3.94,0.39567210731864344,0.25380710659898476,0.14186500071965868,L,-10.0,La Liga,1,2022-09-17
M'gladbach vs RB Leipzig,1X2,Home,3.05,0.5202820334522155,0.3278688524590164,0.19241318099319904,W,20.5,Bundesliga,1,2022-09-17
Stuttgart vs Ein Frankfurt,O/U,Under 2.5,2.2,0.5061531136786613,0.45454545454545453,0.05160765913320681,L,-10.0,Bundesliga,1,2022-09-17
Regensburg vs St Pauli,O/U,Under 2.5,2.16,0.5147919188029976,0.4629629629629629,0.05182895584003466,W,11.600000000000001,2. Bundesliga,2,2022-09-18
Nantes vs Lens,1X2,Away,2.25,0.5166417498567364,0.4444444444444444,0.07219730541229197,L,-10.0,Ligue 1,1,2022-09-18
Standard vs Club Brugge,1X2,Away,1.91,0.6751773126734977,0.5235602094240838,0.1516171032494139,L,-10.0,Jupiler Pro League,1,2022-09-18
Union Berlin vs Wolfsburg,1X2,Home,2.02,0.6348740192570663,0.49504950495049505,0.13982451430657128,W,10.2,Bundesliga,1,2022-09-18
Marseille vs Rennes,1X2,Home,2.06,0.6223058603729683,0.4854368932038835,0.1368689671690848,L,-10.0,Ligue 1,1,2022-09-18
Roma vs Atalanta,O/U,Under 2.5,2.0,0.5802760491026162,0.5,0.08027604910261621,W,10.0,Serie A,1,2022-09-18
Fiorentina vs Verona,O/U,Under 2.5,2.04,0.541947765038097,0.49019607843137253,0.05175168660672452,W,10.4,Serie A,1,2022-09-18
Villarreal vs Sevilla,1X2,Home,1.72,0.666710406593483,0.5813953488372093,0.08531505775627368,L,-10.0,La Liga,1,2022-09-18
Brest vs Ajaccio,1X2,Away,3.85,0.3672113956595292,0.2597402597402597,0.10747113591926949,W,28.5,Ligue 1,1,2022-09-18
Genk vs Gent,1X2,Home,2.19,0.6218043731652094,0.4566210045662101,0.16518336859899935,W,11.899999999999999,Jupiler Pro League,1,2022-09-18
Everton vs West Ham,1X2,Home,2.95,0.429128950321904,0.3389830508474576,0.0901458994744464,W,19.5,Premier League,1,2022-09-18
Northampton vs Stockport,1X2,Home,2.47,0.6040346518648841,0.4048582995951417,0.19917635226974245,W,14.700000000000003,League Two,4,2022-09-24
Bristol Rvs vs Accrington,1X2,Home,2.73,0.4697883926340011,0.3663003663003663,0.1034880263336348,L,-10.0,League One,3,2022-09-24
Ponferradina vs Tenerife,1X2,Home,2.73,0.45430651492414476,0.3663003663003663,0.08800614862377848,L,-10.0,Segunda Division,2,2022-09-24
Mirandes vs Zaragoza,1X2,Home,2.87,0.4526614167966049,0.3484320557491289,0.10422936104747599,W,18.700000000000003,Segunda Division,2,2022-09-24
Burgos vs Levante,1X2,Home,3.38,0.44571541052557206,0.2958579881656805,0.14985742235989158,L,-10.0,Segunda Division,2,2022-09-25
Las Palmas vs Granada,1X2,Home,2.37,0.537909137134815,0.42194092827004215,0.11596820886477288,W,13.700000000000001,Segunda Division,2,2022-09-26
Cartagena vs Alaves,1X2,Home,2.68,0.5885079175178793,0.3731343283582089,0.21537358915967042,L,-10.0,Segunda Division,2,2022-09-26
Hannover vs Hamburg,O/U,Under 2.5,2.29,0.49174500813590316,0.4366812227074236,0.05506378542847956,L,-10.0,2. Bundesliga,2,2022-09-30
Paderborn vs Darmstadt,1X2,Home,2.25,0.5367455431249886,0.4444444444444444,0.09230109868054415,L,-10.0,2. Bundesliga,2,2022-09-30
Cosenza vs Como,1X2,Home,2.65,0.5003439144289885,0.37735849056603776,0.12298542386295075,W,16.5,Serie B,2,2022-09-30
Ath Bilbao vs Almeria,O/U,Under 2.5,2.11,0.5785883116497945,0.47393364928909953,0.10465466236069498,L,-10.0,La Liga,1,2022-09-30
Ad. Demirspor vs Galatasaray,1X2,Home,2.64,0.5359932574419599,0.3787878787878788,0.15720537865408113,L,-10.0,Super Lig,1,2022-10-01
Kayserispor vs Trabzonspor,1X2,Home,3.47,0.4552142787395672,0.2881844380403458,0.1670298406992214,L,-10.0,Super Lig,1,2022-10-01
Ein Frankfurt vs Union Berlin,1X2,Away,3.21,0.5244375924503499,0.3115264797507788,0.21291111269957114,L,-10.0,Bundesliga,1,2022-10-01
Sevilla vs Ath Madrid,O/U,Over 2.5,2.32,0.4877305400088573,0.4310344827586207,0.056696057250236576,L,-10.0,La Liga,1,2022-10-01
Sevilla vs Ath Madrid,1X2,Away,2.49,0.4909193787178415,0.4016064257028112,0.08931295301503034,W,14.900000000000002,La Liga,1,2022-10-01
Cambridge vs Derby,1X2,Home,3.34,0.43304348500434287,0.29940119760479045,0.13364228739955242,L,-10.0,League One,3,2022-10-01
Inter vs Roma,1X2,Home,2.08,0.6626875887630267,0.4807692307692307,0.18191835799379596,L,-10.0,Serie A,1,2022-10-01
Leyton Orient vs Newport County,1X2,Home,1.79,0.634432289688065,0.5586592178770949,0.07577307181097004,L,-10.0,League Two,4,2022-10-01
Dundee United vs St Johnstone,O/U,Over 2.5,2.41,0.49157885364767184,0.41493775933609955,0.07664109431157229,W,14.100000000000001,Premiership,1,2022-10-01
Fulham vs Newcastle,1X2,Home,3.04,0.5341351230431854,0.32894736842105265,0.2051877546221328,L,-10.0,Premier League,1,2022-10-01
Arsenal vs Tottenham,1X2,Away,3.48,0.4699790313539997,0.28735632183908044,0.18262270951491927,L,-10.0,Premier League,1,2022-10-01
St Pauli vs Heidenheim,O/U,Under 2.5,2.11,0.5325724947772372,0.47393364928909953,0.05863884548813769,W,11.099999999999998,2. Bundesliga,2,2022-10-01
Napoli vs Torino,1X2,Home,1.6,0.683960324750741,0.625,0.05896032475074098,W,6.000000000000001,Serie A,1,2022-10-01
FC Koln vs Dortmund,O/U,Under 2.5,2.38,0.5098652419594273,0.42016806722689076,0.08969717473253652,L,-10.0,Bundesliga,1,2022-10-01
Twente vs Vitesse,1X2,Home,1.7,0.6985430225389042,0.5882352941176471,0.11030772842125713,W,7.0,Eredivisie,1,2022-10-01
Volos NFC vs Aris,1X2,Home,3.43,0.42667932844618495,0.29154518950437314,0.1351341389418118,W,24.3,Super League,1,2022-10-02
Lens vs Lyon,1X2,Home,2.54,0.5359543004278801,0.39370078740157477,0.1422535130263053,W,15.4,Ligue 1,1,2022-10-02
Man City vs Man United,1X2,Home,1.35,0.7989851927833342,0.7407407407407407,0.05824445204259354,W,3.500000000000001,Premier League,1,2022-10-02
Girona vs Sociedad,1X2,Home,3.26,0.4201268482999505,0.3067484662576687,0.11337838204228179,L,-10.0,La Liga,1,2022-10-02
Lorient vs Lille,1X2,Home,2.86,0.46020135874156987,0.3496503496503497,0.11055100909122018,W,18.599999999999998,Ligue 1,1,2022-10-02
Auxerre vs Brest,1X2,Home,2.69,0.473641237651819,0.3717472118959108,0.10189402575590817,L,-10.0,Ligue 1,1,2022-10-02
Sassuolo vs Salernitana,O/U,Under 2.5,2.18,0.528898543072217,0.4587155963302752,0.07018294674194175,L,-10.0,Serie A,1,2022-10-02
Besiktas vs Fenerbahce,1X2,Away,2.82,0.5319976418717722,0.3546099290780142,0.17738771279375803,L,-10.0,Super Lig,1,2022-10-02
Magdeburg vs Regensburg,O/U,Under 2.5,2.32,0.5469456549337546,0.4310344827586207,0.11591117217513386,W,13.2,2. Bundesliga,2,2022-10-02
Hertha vs Hoffenheim,O/U,Under 2.5,2.38,0.4881844607149415,0.42016806722689076,0.06801639348805072,W,13.799999999999999,Bundesliga,1,2022-10-02
Gent vs Cercle Brugge,1X2,Home,1.62,0.68064023415735,0.6172839506172839,0.06335628354006606,L,-10.0,Jupiler Pro League,1,2022-10-02
Maritimo vs Casa Pia,1X2,Away,2.52,0.5012261213256921,0.3968253968253968,0.1044007245002953,W,15.2,Liga Portugal,1,2022-10-03
Verona vs Udinese,1X2,Away,2.27,0.5726828592017519,0.44052863436123346,0.13215422484051842,W,12.7,Serie A,1,2022-10-03
AEK vs Ionikos,O/U,Under 2.5,2.22,0.5299204994367872,0.4504504504504504,0.0794700489863368,L,-10.0,Super League,1,2022-10-03
Leicester vs Nott'm Forest,O/U,Under 2.5,2.22,0.5057572608505216,0.4504504504504504,0.05530681040007124,L,-10.0,Premier League,1,2022-10-03
Walsall vs Northampton,1X2,Away,2.92,0.4579129634941919,0.3424657534246575,0.1154472100695344,L,-10.0,League Two,4,2022-10-04
Preston vs West Brom,1X2,Home,3.07,0.44179087549679597,0.32573289902280134,0.11605797647399463,W,20.7,Championship,2,2022-10-05
Rotherham vs Millwall,1X2,Home,2.65,0.526470616011706,0.37735849056603776,0.1491121254456682,L,-10.0,Championship,2,2022-10-05
Kilmarnock vs St Johnstone,O/U,Over 2.5,2.34,0.48548878280579405,0.4273504273504274,0.058138355455366664,W,13.399999999999999,Premiership,1,2022-10-05
Hoffenheim vs Werder Bremen,1X2,Away,3.42,0.4930630798266809,0.29239766081871343,0.20066541900796747,W,24.2,Bundesliga,1,2022-10-07
Regensburg vs Greuther Furth,1X2,Home,3.12,0.4260998750265139,0.3205128205128205,0.10558705451369343,L,-10.0,2. Bundesliga,2,2022-10-07
Antwerp vs St Truiden,O/U,Over 2.5,2.14,0.5331515862883076,0.4672897196261682,0.06586186666213939,L,-10.0,Jupiler Pro League,1,2022-10-07
Antwerp vs St Truiden,1X2,Home,1.94,0.6076291365724494,0.5154639175257733,0.09216521904667618,W,9.399999999999999,Jupiler Pro League,1,2022-10-07
Genoa vs Cagliari,O/U,Under 2.5,1.89,0.6030781991712566,0.5291005291005292,0.07397767007072742,W,8.899999999999999,Serie B,2,2022-10-07
Groningen vs Waalwijk,1X2,Away,3.03,0.4512469546534318,0.33003300330033003,0.12121395135310176,W,20.299999999999997,Eredivisie,1,2022-10-07
Venezia vs Bari,1X2,Away,3.12,0.42403503200180914,0.3205128205128205,0.10352221148898866,W,21.200000000000003,Serie B,2,2022-10-08
Ascoli vs Modena,1X2,Home,2.18,0.5518482789962735,0.4587155963302752,0.09313268266599833,L,-10.0,Serie B,2,2022-10-08
