date,tour,series,surface,round,pick,odds,model_prob,implied_prob,edge,won,pnl
2022-01-05,ATP,ATP250,Hard,1st Round,pB,1.92,0.6252784192562103,0.5208333333333334,0.10444508592287693,1,9.2
2022-01-05,ATP,ATP250,Hard,1st Round,pB,2.62,0.919781144708395,0.38167938931297707,0.5381017553954179,0,-10.0
2022-01-05,ATP,ATP250,Hard,1st Round,pA,1.37,0.9279097437858581,0.7299270072992701,0.19798273648658804,1,3.700000000000001
2022-01-05,ATP,ATP250,Hard,1st Round,pB,2.19,0.8947974368929863,0.4566210045662101,0.4381764323267762,0,-10.0
2022-01-05,ATP,ATP250,Hard,1st Round,pB,1.43,0.7775760769844056,0.6993006993006994,0.07827537768370618,1,4.299999999999999
2022-01-05,ATP,ATP250,Hard,1st Round,pA,1.43,0.7465695381164551,0.6993006993006994,0.04726883881575572,0,-10.0
2022-01-06,ATP,ATP250,Hard,2nd Round,pB,1.57,0.87479347884655,0.6369426751592356,0.23785080368731437,1,5.700000000000001
2022-01-06,ATP,ATP250,Hard,2nd Round,pB,1.71,0.8075506538152695,0.5847953216374269,0.2227553321778426,0,-10.0
2022-01-06,ATP,ATP250,Hard,2nd Round,pA,1.96,0.5419871807098389,0.5102040816326531,0.031783099077185795,0,-10.0
2022-01-06,ATP,ATP250,Hard,2nd Round,pA,2.22,0.5905091881752014,0.4504504504504504,0.14005873772475097,1,12.200000000000003
2022-01-07,ATP,ATP250,Hard,Quarterfinals,pA,1.73,0.6852962017059326,0.5780346820809249,0.10726151962500774,1,7.3
2022-01-08,ATP,ATP250,Hard,Semifinals,pA,3.2,0.3516808867454529,0.3125,0.03918088674545289,1,22.0
2022-01-08,ATP,ATP250,Hard,Semifinals,pB,1.2,0.8953474298119545,0.8333333333333334,0.062014096478621106,1,1.9999999999999996
2022-01-10,ATP,ATP250,Hard,1st Round,pA,2.02,0.8617260217666626,0.49504950495049505,0.36667651681616753,1,10.2
2022-01-10,ATP,ATP250,Hard,1st Round,pB,2.07,0.9689034909009934,0.48309178743961356,0.4858117034613798,1,10.7
2022-01-10,ATP,ATP250,Hard,1st Round,pA,2.37,0.9825689554214477,0.42194092827004215,0.5606280271514056,1,13.700000000000001
2022-01-11,ATP,ATP250,Hard,1st Round,pA,2.03,0.8323416829109191,0.4926108374384237,0.33973084547249544,1,10.299999999999997
2022-01-11,ATP,ATP250,Hard,1st Round,pB,2.33,0.9075179412961006,0.4291845493562232,0.47833339193987745,1,13.3
2022-01-11,ATP,ATP250,Hard,1st Round,pB,1.33,0.9922184746479615,0.7518796992481203,0.24033877539984128,1,3.3000000000000007
2022-01-11,ATP,ATP250,Hard,1st Round,pB,2.42,0.48353522419929507,0.4132231404958678,0.07031208370342729,0,-10.0
2022-01-11,ATP,ATP250,Hard,1st Round,pB,2.17,0.5412938356399536,0.4608294930875576,0.08046434255239598,1,11.7
