match,market,selection,odds,model_prob,implied_prob,edge,result,pnl,league,tier,date
Rangers vs Celtic,1X2,Away,2.23,0.5191632357583855,0.4484304932735426,0.0707327424848429,L,-10.0,Premiership,1,2025-01-02
Grenoble vs Bastia,1X2,Home,3.06,0.4118264296704067,0.32679738562091504,0.08502904404949169,W,20.6,Ligue 2,2,2025-01-03
Guimaraes vs Sp Lisbon,O/U,Over 2.5,1.93,0.5713797473278031,0.5181347150259068,0.053245032301896256,W,9.299999999999999,Liga Portugal,1,2025-01-03
Rizespor vs Besiktas,O/U,Under 2.5,2.02,0.5563344333059563,0.49504950495049505,0.06128492835546129,W,10.2,Super Lig,1,2025-01-03
Nice vs Rennes,1X2,Home,2.19,0.5827501523218764,0.4566210045662101,0.12612914775566636,W,11.899999999999999,Ligue 1,1,2025-01-03
Lille vs Nantes,O/U,Over 2.5,1.93,0.5727409335251274,0.5181347150259068,0.05460621849922065,L,-10.0,Ligue 1,1,2025-01-04
Boavista vs Arouca,1X2,Home,2.76,0.4679962496162856,0.3623188405797102,0.10567740903657541,L,-10.0,Liga Portugal,1,2025-01-04
St Etienne vs Reims,1X2,Home,3.5,0.383686573407758,0.2857142857142857,0.09797228769347233,W,25.0,Ligue 1,1,2025-01-04
Barnsley vs Crawley Town,O/U,Under 2.5,2.31,0.49087034862837653,0.4329004329004329,0.05796991572794363,L,-10.0,League One,3,2025-01-04
Verona vs Udinese,O/U,Over 2.5,2.1,0.5386073121206131,0.47619047619047616,0.062416835930136916,L,-10.0,Serie A,1,2025-01-04
Fiorentina vs Napoli,1X2,Home,2.92,0.49561618003185004,0.3424657534246575,0.15315042660719252,L,-10.0,Serie A,1,2025-01-04
Notts County vs Swindon,O/U,Under 2.5,2.25,0.5002053258587142,0.4444444444444444,0.055760881414269825,W,12.5,League Two,4,2025-01-04
Samsunspor vs Trabzonspor,1X2,Home,2.14,0.5498010917937133,0.4672897196261682,0.08251137216754506,W,11.400000000000002,Super Lig,1,2025-01-04
Blackburn vs Burnley,1X2,Home,3.36,0.40017576311855774,0.2976190476190476,0.10255671549951012,L,-10.0,Championship,2,2025-01-04
Norwich vs Coventry,1X2,Home,2.39,0.5247122114158389,0.41841004184100417,0.10630216957483474,W,13.900000000000002,Championship,2,2025-01-04
Southampton vs Brentford,O/U,Under 2.5,2.24,0.5180836620211446,0.4464285714285714,0.07165509059257325,L,-10.0,Premier League,1,2025-01-04
Angers vs Brest,O/U,Over 2.5,2.17,0.5521337811889595,0.4608294930875576,0.0913042881014019,L,-10.0,Ligue 1,1,2025-01-05
Roma vs Lazio,O/U,Over 2.5,1.99,0.5673269133648241,0.5025125628140703,0.0648143505507538,L,-10.0,Serie A,1,2025-01-05
Hibernian vs Rangers,O/U,Under 2.5,2.31,0.48694892445403615,0.4329004329004329,0.05404849155360325,L,-10.0,Premiership,1,2025-01-05
Dundee United vs Hearts,1X2,Home,2.36,0.5425440413403273,0.42372881355932207,0.11881522778100523,L,-10.0,Premiership,1,2025-01-05
Volos NFC vs AEK,O/U,Under 2.5,2.04,0.5531357140838272,0.49019607843137253,0.0629396356524547,L,-10.0,Super League,1,2025-01-05
QPR vs Luton,1X2,Home,2.46,0.5632590202520613,0.4065040650406504,0.15675495521141092,W,14.6,Championship,2,2025-01-06
Wolves vs Nott'm Forest,O/U,Over 2.5,2.04,0.5672795229799195,0.49019607843137253,0.07708344454854693,W,10.4,Premier League,1,2025-01-06
Annecy vs Guingamp,1X2,Home,2.54,0.5122817369642816,0.39370078740157477,0.11858094956270682,L,-10.0,Ligue 2,2,2025-01-10
For Sittard vs Go Ahead Eagles,1X2,Home,2.85,0.455561554521973,0.3508771929824561,0.10468436153951688,L,-10.0,Eredivisie,1,2025-01-10
Lazio vs Como,O/U,Over 2.5,2.08,0.5321500837245705,0.4807692307692307,0.051380852955339784,L,-10.0,Serie A,1,2025-01-10
Lazio vs Como,1X2,Home,1.92,0.5777690639454753,0.5208333333333334,0.056935730612141966,L,-10.0,Serie A,1,2025-01-10
Hatayspor vs Rizespor,1X2,Home,3.42,0.38497597583860177,0.29239766081871343,0.09257831501988834,L,-10.0,Super Lig,1,2025-01-11
Milan vs Cagliari,O/U,Under 2.5,2.34,0.52440740026001,0.4273504273504274,0.0970569729095826,W,13.399999999999999,Serie A,1,2025-01-11
Oviedo vs Sp Gijon,O/U,Over 2.5,2.48,0.51461438286782,0.40322580645161293,0.11138857641620709,L,-10.0,Segunda Division,2,2025-01-11
Rennes vs Marseille,1X2,Away,2.4,0.5264580777443946,0.4166666666666667,0.10979141107772789,W,14.0,Ligue 1,1,2025-01-11
Rotherham vs Bolton,1X2,Home,2.67,0.46185063579815927,0.37453183520599254,0.08731880059216673,W,16.7,League One,3,2025-01-11
Gaziantep vs Ad. Demirspor,O/U,Under 2.5,2.41,0.48752045240718556,0.41493775933609955,0.072582693071086,W,14.100000000000001,Super Lig,1,2025-01-12
Napoli vs Verona,O/U,Under 2.5,2.25,0.5015046331422394,0.4444444444444444,0.057060188697794945,W,12.5,Serie A,1,2025-01-12
Las Palmas vs Getafe,1X2,Home,2.49,0.49012637648618906,0.4016064257028112,0.08851995078337788,L,-10.0,La Liga,1,2025-01-12
Dender vs Gent,1X2,Home,3.26,0.40115156021742293,0.3067484662576687,0.09440309395975421,L,-10.0,Jupiler Pro League,1,2025-01-12
Beerschot VA vs Antwerp,O/U,Under 2.5,2.14,0.5223049773478892,0.4672897196261682,0.055015257721720945,W,11.400000000000002,Jupiler Pro League,1,2025-01-12
Bologna vs Roma,1X2,Home,2.77,0.4966072360467773,0.36101083032490977,0.13559640572186754,L,-10.0,Serie A,1,2025-01-12
Panserraikos vs Panathinaikos,O/U,Under 2.5,1.93,0.5813263237569183,0.5181347150259068,0.06319160873101148,L,-10.0,Super League,1,2025-01-12
Lamia vs Atromitos,1X2,Home,3.45,0.3908242137972633,0.2898550724637681,0.10096914133349516,L,-10.0,Super League,1,2025-01-12
Elche vs Zaragoza,O/U,Over 2.5,2.36,0.488851399288179,0.42372881355932207,0.06512258572885693,L,-10.0,Segunda Division,2,2025-01-12
Brescia vs Sampdoria,1X2,Home,2.56,0.4884252449004127,0.390625,0.09780024490041273,L,-10.0,Serie B,2,2025-01-12
OFI Crete vs Levadeiakos,O/U,Over 2.5,2.2,0.514745591018511,0.45454545454545453,0.0602001364730565,L,-10.0,Super League,1,2025-01-13
Como vs Milan,O/U,Under 2.5,2.01,0.5475385406058866,0.49751243781094534,0.05002610279494124,L,-10.0,Serie A,1,2025-01-14
Atalanta vs Juventus,O/U,Over 2.5,2.29,0.5997520604180544,0.4366812227074236,0.1630708377106308,L,-10.0,Serie A,1,2025-01-14
Atalanta vs Juventus,1X2,Home,2.11,0.6703578543938657,0.47393364928909953,0.19642420510476621,L,-10.0,Serie A,1,2025-01-14
Everton vs Aston Villa,1X2,Home,3.2,0.43274109163057956,0.3125,0.12024109163057956,L,-10.0,Premier League,1,2025-01-15
Man United vs Southampton,O/U,Under 2.5,2.52,0.510981212545878,0.3968253968253968,0.11415581572048122,L,-10.0,Premier League,1,2025-01-16
Amiens vs Bastia,1X2,Home,3.3,0.3973329314004921,0.30303030303030304,0.09430262837018905,W,23.0,Ligue 2,2,2025-01-17
Red Star vs Pau FC,1X2,Home,2.82,0.4449984753872035,0.3546099290780142,0.0903885463091893,L,-10.0,Ligue 2,2,2025-01-17
Ein Frankfurt vs Dortmund,1X2,Home,2.56,0.6690439104490175,0.390625,0.27841891044901745,W,15.600000000000001,Bundesliga,1,2025-01-17
Lille vs Nice,O/U,Over 2.5,1.93,0.5827214824622717,0.5181347150259068,0.06458676743636493,W,9.299999999999999,Ligue 1,1,2025-01-17
Espanol vs Valladolid,O/U,Over 2.5,2.32,0.485674676069049,0.4310344827586207,0.0546401933104283,W,13.2,La Liga,1,2025-01-17
Reading vs Stockport,1X2,Home,3.11,0.4989669499221303,0.3215434083601286,0.17742354156200169,L,-10.0,League One,3,2025-01-18
Girona vs Sevilla,O/U,Over 2.5,1.96,0.5765333833202488,0.5102040816326531,0.06632930168759577,W,9.6,La Liga,1,2025-01-18
Girona vs Sevilla,1X2,Home,1.94,0.6142952241364061,0.5154639175257733,0.09883130661063289,L,-10.0,La Liga,1,2025-01-18
Gaziantep vs Bodrumspor,1X2,Home,2.03,0.6240908407687871,0.4926108374384237,0.13148000333036336,L,-10.0,Super Lig,1,2025-01-18
Besiktas vs Samsunspor,1X2,Away,3.2,0.4493168475540187,0.3125,0.13681684755401868,L,-10.0,Super Lig,1,2025-01-18
Atalanta vs Napoli,O/U,Over 2.5,2.1,0.5327086106077472,0.47619047619047616,0.05651813441727105,W,11.0,Serie A,1,2025-01-18
Dunkerque vs Lorient,1X2,Home,2.95,0.46814645440693214,0.3389830508474576,0.12916340355947453,L,-10.0,Ligue 2,2,2025-01-18
Rennes vs Brest,O/U,Over 2.5,2.14,0.5257651475275424,0.4672897196261682,0.05847542790137422,W,11.400000000000002,Ligue 1,1,2025-01-18
Hamburg vs FC Koln,1X2,Home,2.57,0.5077120475088668,0.38910505836575876,0.11860698914310802,W,15.7,2. Bundesliga,2,2025-01-18
Mechelen vs Genk,1X2,Home,2.96,0.4304781164704242,0.33783783783783783,0.09264027863258639,L,-10.0,Jupiler Pro League,1,2025-01-18
Dender vs Cercle Brugge,1X2,Home,2.87,0.43540247221770867,0.3484320557491289,0.08697041646857978,L,-10.0,Jupiler Pro League,1,2025-01-18
Stuttgart vs Freiburg,1X2,Home,1.66,0.6572014472197165,0.6024096385542169,0.0547918086654996,W,6.6,Bundesliga,1,2025-01-18
Holstein Kiel vs Hoffenheim,1X2,Home,2.9,0.45352552542169383,0.3448275862068966,0.10869793921479726,L,-10.0,Bundesliga,1,2025-01-18
Braunschweig vs Schalke 04,O/U,Under 2.5,2.19,0.5103524430539635,0.4566210045662101,0.05373143848775347,W,11.899999999999999,2. Bundesliga,2,2025-01-18
Eyupspor vs Alanyaspor,1X2,Home,2.1,0.5778685151155768,0.47619047619047616,0.10167803892510063,W,11.0,Super Lig,1,2025-01-19
Goztep vs Antalyaspor,1X2,Home,1.56,0.7333743421218692,0.641025641025641,0.09234870109622828,W,5.6000000000000005,Super Lig,1,2025-01-19
Union Berlin vs Mainz,O/U,Over 2.5,2.11,0.5630254105536023,0.47393364928909953,0.0890917612645028,W,11.099999999999998,Bundesliga,1,2025-01-19
Union Berlin vs Mainz,1X2,Away,2.88,0.5826806299365739,0.3472222222222222,0.23545840771435167,L,-10.0,Bundesliga,1,2025-01-19
Everton vs Tottenham,O/U,Under 2.5,2.19,0.5205092757857048,0.4566210045662101,0.06388827121949475,L,-10.0,Premier League,1,2025-01-19
Aris vs PAOK,O/U,Over 2.5,2.1,0.53045306442411,0.47619047619047616,0.054262588233633835,L,-10.0,Super League,1,2025-01-19
Sparta Rotterdam vs Waalwijk,O/U,Under 2.5,2.28,0.4985894969653516,0.4385964912280702,0.05999300573728139,W,12.799999999999997,Eredivisie,1,2025-01-19
Castellon vs Cordoba,O/U,Under 2.5,2.26,0.5201907756355557,0.4424778761061947,0.077712899529361,L,-10.0,Segunda Division,2,2025-01-19
Santander vs Ferrol,O/U,Under 2.5,1.91,0.5844691328547479,0.5235602094240838,0.06090892343066412,L,-10.0,Segunda Division,2,2025-01-19
Oxford vs Luton,O/U,Over 2.5,2.29,0.4895551830947765,0.4366812227074236,0.052873960387352925,W,12.9,Championship,2,2025-01-21
Oxford vs Luton,1X2,Home,2.96,0.5094372610993331,0.33783783783783783,0.17159942326149524,W,19.6,Championship,2,2025-01-21
Portsmouth vs Stoke,1X2,Home,2.41,0.49807286838807907,0.41493775933609955,0.08313510905197952,W,14.100000000000001,Championship,2,2025-01-22
Magdeburg vs Braunschweig,O/U,Under 2.5,2.38,0.48710293712816277,0.42016806722689076,0.06693486990127201,W,13.799999999999999,2. Bundesliga,2,2025-01-24
Auxerre vs St Etienne,1X2,Home,1.94,0.6022624336323242,0.5154639175257733,0.08679851610655098,L,-10.0,Ligue 1,1,2025-01-24
Mainz vs Stuttgart,1X2,Home,2.84,0.4359240681667213,0.35211267605633806,0.08381139211038324,W,18.4,Bundesliga,1,2025-01-25
Mantova vs Sampdoria,1X2,Home,2.8,0.5053703611008549,0.35714285714285715,0.14822750395799772,L,-10.0,Serie B,2,2025-01-25
RB Leipzig vs Leverkusen,1X2,Away,1.91,0.6032094577550484,0.5235602094240838,0.07964924833096465,L,-10.0,Bundesliga,1,2025-01-25
Casa Pia vs Benfica,O/U,Under 2.5,2.11,0.5497336409430452,0.47393364928909953,0.07579999165394569,L,-10.0,Liga Portugal,1,2025-01-25
Huddersfield vs Bolton,1X2,Home,1.96,0.5688674203349164,0.5102040816326531,0.05866333870226337,L,-10.0,League One,3,2025-01-25
QPR vs Sheffield Weds,1X2,Home,2.48,0.4966790780298632,0.40322580645161293,0.09345327157825029,L,-10.0,Championship,2,2025-01-25
Preston vs Middlesbrough,1X2,Home,3.16,0.41807212597309934,0.3164556962025316,0.10161642977056773,W,21.6,Championship,2,2025-01-25
Empoli vs Bologna,O/U,Over 2.5,2.31,0.5421643888084949,0.4329004329004329,0.10926395590806204,L,-10.0,Serie A,1,2025-01-25
Napoli vs Juventus,1X2,Home,2.14,0.5489566935269924,0.4672897196261682,0.08166697390082417,W,11.400000000000002,Serie A,1,2025-01-25
Notts County vs Bromley,O/U,Under 2.5,2.14,0.5273947355915416,0.4672897196261682,0.060105015965373376,W,11.400000000000002,League Two,4,2025-01-25
Doncaster vs Harrogate,O/U,Under 2.5,2.01,0.5575201509459741,0.49751243781094534,0.06000771313502873,W,10.099999999999998,League Two,4,2025-01-25
Anderlecht vs Mechelen,1X2,Home,1.88,0.6619042321944404,0.5319148936170213,0.12998933857741912,W,8.799999999999999,Jupiler Pro League,1,2025-01-26
Rizespor vs Ad. Demirspor,O/U,Under 2.5,2.44,0.5142089545125594,0.4098360655737705,0.10437288893878893,L,-10.0,Super Lig,1,2025-01-26
Antalyaspor vs Besiktas,O/U,Under 2.5,2.17,0.5336156881239095,0.4608294930875576,0.07278619503635186,W,11.7,Super Lig,1,2025-01-26
Pisa vs Salernitana,1X2,Home,1.73,0.6295477806280576,0.5780346820809249,0.05151309854713271,W,7.3,Serie B,2,2025-01-26
Porto vs Santa Clara,O/U,Over 2.5,2.12,0.5835116619755341,0.4716981132075471,0.11181354876798694,L,-10.0,Liga Portugal,1,2025-01-26
Le Havre vs Brest,O/U,Over 2.5,2.33,0.5270946253438868,0.4291845493562232,0.09791007598766366,L,-10.0,Ligue 1,1,2025-01-26
Dundee United vs Rangers,O/U,Under 2.5,2.2,0.5099808648540587,0.45454545454545453,0.05543541030860416,L,-10.0,Premiership,1,2025-01-26
Lens vs Angers,O/U,Under 2.5,2.03,0.557754214169367,0.4926108374384237,0.06514337673094328,W,10.299999999999997,Ligue 1,1,2025-01-26
Toulouse vs Montpellier,O/U,Under 2.5,2.13,0.5240478007437241,0.4694835680751174,0.05456423266860677,L,-10.0,Ligue 1,1,2025-01-26
Olympiakos vs Panathinaikos,1X2,Home,1.86,0.5939603692264015,0.5376344086021505,0.05632596062425099,L,-10.0,Super League,1,2025-01-26
Hoffenheim vs Ein Frankfurt,1X2,Away,2.24,0.5615905123413654,0.4464285714285714,0.11516194091279397,L,-10.0,Bundesliga,1,2025-01-26
St Pauli vs Union Berlin,1X2,Home,2.5,0.5133419278566494,0.4,0.11334192785664943,W,15.0,Bundesliga,1,2025-01-26
Annecy vs Dunkerque,1X2,Home,2.66,0.46242142937506725,0.37593984962406013,0.08648157975100712,L,-10.0,Ligue 2,2,2025-01-27
Salford vs Newport County,O/U,Under 2.5,2.1,0.534560084693083,0.47619047619047616,0.05836960850260686,W,11.0,League Two,4,2025-01-28
Notts County vs Carlisle,O/U,Under 2.5,2.28,0.5286627026818742,0.4385964912280702,0.090066211453804,W,12.799999999999997,League Two,4,2025-01-28
Milton Keynes Dons vs Harrogate,O/U,Under 2.5,1.93,0.5724881457440457,0.5181347150259068,0.05435343071813892,L,-10.0,League Two,4,2025-01-28
Mansfield vs Crawley Town,O/U,Under 2.5,2.15,0.5177569224465897,0.46511627906976744,0.05264064337682223,W,11.5,League One,3,2025-01-28
Werder Bremen vs Mainz,1X2,Away,3.13,0.4834099989830972,0.3194888178913738,0.16392118109172343,L,-10.0,Bundesliga,1,2025-01-31
Eyupspor vs Sivasspor,1X2,Home,1.86,0.701513581176423,0.5376344086021505,0.16387917257427254,W,8.600000000000001,Super Lig,1,2025-01-31
Grenoble vs Rodez,1X2,Home,2.97,0.42896683367268656,0.33670033670033667,0.0922664969723499,W,19.700000000000003,Ligue 2,2,2025-01-31
Red Star vs Lorient,O/U,Under 2.5,2.01,0.5626458391153801,0.49751243781094534,0.06513340130443479,L,-10.0,Ligue 2,2,2025-02-01
Atalanta vs Torino,O/U,Over 2.5,1.9,0.5806373409348707,0.5263157894736842,0.05432155146118656,L,-10.0,Serie A,1,2025-02-01
Reading vs Bolton,1X2,Home,3.37,0.4341487749374484,0.29673590504451036,0.13741286989293805,W,23.700000000000003,League One,3,2025-02-01
Newport County vs Barrow,1X2,Home,3.06,0.4394929574867955,0.32679738562091504,0.11269557186588047,W,20.6,League Two,4,2025-02-01
Braunschweig vs FC Koln,O/U,Under 2.5,2.1,0.5768009954681326,0.47619047619047616,0.10061051927765641,L,-10.0,2. Bundesliga,2,2025-02-01
Ipswich vs Southampton,O/U,Under 2.5,2.09,0.5360780155355,0.47846889952153115,0.0576091160139689,L,-10.0,Premier League,1,2025-02-01
Ath Madrid vs Mallorca,O/U,Over 2.5,2.22,0.5523073972577593,0.4504504504504504,0.10185694680730895,L,-10.0,La Liga,1,2025-02-01
Oxford vs Bristol City,1X2,Home,3.24,0.42181695980556444,0.30864197530864196,0.11317498449692248,L,-10.0,Championship,2,2025-02-01
Sheffield Weds vs Luton,O/U,Over 2.5,2.12,0.5316102262433899,0.4716981132075471,0.05991211303584282,L,-10.0,Championship,2,2025-02-01
Guingamp vs Paris FC,1X2,Home,2.78,0.555807162153805,0.3597122302158274,0.1960949319379776,L,-10.0,Ligue 2,2,2025-02-01
Panathinaikos vs OFI Crete,O/U,Under 2.5,2.17,0.5625889847468075,0.4608294930875576,0.10175949165924991,L,-10.0,Super League,1,2025-02-01
Bochum vs Freiburg,1X2,Home,2.81,0.4585869658809969,0.35587188612099646,0.10271507976000044,L,-10.0,Bundesliga,1,2025-02-01
Hibernian vs Aberdeen,O/U,Over 2.5,1.75,0.6465399836424329,0.5714285714285714,0.07511141221386153,L,-10.0,Premiership,1,2025-02-01
Hibernian vs Aberdeen,1X2,Home,1.82,0.6624798745549885,0.5494505494505494,0.11302932510443908,W,8.200000000000001,Premiership,1,2025-02-01
Catanzaro vs Cesena,1X2,Home,2.53,0.5002799458507321,0.3952569169960475,0.10502302885468462,W,15.299999999999997,Serie B,2,2025-02-01
Leyton Orient vs Stockport,1X2,Home,2.6,0.5664172919231021,0.3846153846153846,0.1818019073077175,L,-10.0,League One,3,2025-02-01
Nott'm Forest vs Brighton,1X2,Home,2.44,0.49035767792107443,0.4098360655737705,0.08052161234730393,W,14.399999999999999,Premier League,1,2025-02-01
Gent vs Anderlecht,1X2,Away,2.94,0.450635336316063,0.3401360544217687,0.11049928189429431,L,-10.0,Jupiler Pro League,1,2025-02-02
Valencia vs Celta,O/U,Over 2.5,2.28,0.488927276513753,0.4385964912280702,0.0503307852856828,W,12.799999999999997,La Liga,1,2025-02-02
Ajax vs Feyenoord,1X2,Home,2.25,0.6092827810388806,0.4444444444444444,0.16483833659443614,W,12.5,Eredivisie,1,2025-02-02
Go Ahead Eagles vs Twente,1X2,Home,2.56,0.4894985688266168,0.390625,0.0988735688266168,L,-10.0,Eredivisie,1,2025-02-02
Estrela vs Benfica,O/U,Under 2.5,2.32,0.5214908340251883,0.4310344827586207,0.09045635126656754,L,-10.0,Liga Portugal,1,2025-02-02
Castellon vs Huesca,1X2,Away,3.86,0.37740991432479987,0.2590673575129534,0.11834255681184647,W,28.599999999999998,Segunda Division,2,2025-02-02
Bristol Rvs vs Peterboro,1X2,Home,3.0,0.4315073838394615,0.3333333333333333,0.09817405050612821,W,20.0,League One,3,2025-02-02
Milan vs Inter,1X2,Away,1.94,0.6193452807267621,0.5154639175257733,0.10388136320098884,L,-10.0,Serie A,1,2025-02-02
Man United vs Crystal Palace,1X2,Away,3.71,0.4219556631107634,0.2695417789757412,0.15241388413502216,W,27.1,Premier League,1,2025-02-02
Goztep vs Alanyaspor,1X2,Home,1.73,0.6875933266698977,0.5780346820809249,0.1095586445889728,L,-10.0,Super Lig,1,2025-02-02
QPR vs Blackburn,1X2,Home,2.62,0.4623321491547546,0.38167938931297707,0.08065275984177755,W,16.200000000000003,Championship,2,2025-02-04
Fiorentina vs Inter,1X2,Away,2.02,0.6881303591080757,0.49504950495049505,0.1930808541575807,L,-10.0,Serie A,1,2025-02-06
Vallecano vs Valladolid,O/U,Over 2.5,2.05,0.5627705818634688,0.48780487804878053,0.07496570381468831,L,-10.0,La Liga,1,2025-02-07
Porto vs Sp Lisbon,O/U,Over 2.5,2.21,0.575691195349094,0.45248868778280543,0.12320250756628853,L,-10.0,Liga Portugal,1,2025-02-07
Preußen Münster vs Hamburg,O/U,Under 2.5,2.19,0.5217617040329758,0.4566210045662101,0.06514069946676576,L,-10.0,2. Bundesliga,2,2025-02-07
Huddersfield vs Reading,O/U,Under 2.5,2.06,0.5373552806795963,0.4854368932038835,0.05191838747571276,W,10.600000000000001,League One,3,2025-02-08
Genk vs Cercle Brugge,1X2,Home,1.6,0.7070203567337627,0.625,0.08202035673376273,W,6.000000000000001,Jupiler Pro League,1,2025-02-08
Notts County vs Morecambe,O/U,Under 2.5,2.21,0.5461637451685641,0.45248868778280543,0.09367505738575871,W,12.1,League Two,4,2025-02-08
Swindon vs Port Vale,1X2,Home,2.26,0.5326059785101702,0.4424778761061947,0.09012810240397551,L,-10.0,League Two,4,2025-02-08
St Etienne vs Rennes,1X2,Home,3.37,0.4378125552106302,0.29673590504451036,0.14107665016611987,L,-10.0,Ligue 1,1,2025-02-08
Granada vs Mirandes,O/U,Over 2.5,2.35,0.48144745753363266,0.425531914893617,0.055915542640015636,L,-10.0,Segunda Division,2,2025-02-08
Sivasspor vs Besiktas,O/U,Under 2.5,2.1,0.5491200682899259,0.47619047619047616,0.07292959209944971,W,11.0,Super Lig,1,2025-02-08
Dender vs St Truiden,1X2,Home,2.72,0.46281479189628494,0.3676470588235294,0.09516773307275556,W,17.200000000000003,Jupiler Pro League,1,2025-02-08
Magdeburg vs Nurnberg,O/U,Under 2.5,2.43,0.49432415450728895,0.4115226337448559,0.08280152076243302,L,-10.0,2. Bundesliga,2,2025-02-08
Groningen vs Nijmegen,1X2,Home,3.02,0.4212620613617818,0.33112582781456956,0.09013623354721223,W,20.2,Eredivisie,1,2025-02-08
Hertha vs Kaiserslautern,O/U,Under 2.5,2.37,0.4925899919333756,0.42194092827004215,0.07064906366333346,W,13.700000000000001,2. Bundesliga,2,2025-02-08
Hertha vs Kaiserslautern,1X2,Away,3.38,0.40582232398914087,0.2958579881656805,0.10996433582346038,W,23.799999999999997,2. Bundesliga,2,2025-02-08
Cordoba vs Huesca,1X2,Away,3.97,0.3673414134581233,0.2518891687657431,0.11545224469238025,W,29.700000000000003,Segunda Division,2,2025-02-09
Lecce vs Bologna,O/U,Over 2.5,2.24,0.5558459581108959,0.4464285714285714,0.10941738668232448,L,-10.0,Serie A,1,2025-02-09
FC Koln vs Schalke 04,O/U,Under 2.5,2.34,0.49422441650708004,0.4273504273504274,0.06687398915665266,W,13.399999999999999,2. Bundesliga,2,2025-02-09
Anderlecht vs Antwerp,O/U,Over 2.5,1.95,0.5811238653768704,0.5128205128205129,0.06830335255635755,L,-10.0,Jupiler Pro League,1,2025-02-09
Westerlo vs Standard,O/U,Under 2.5,2.15,0.5270097821241648,0.46511627906976744,0.06189350305439739,L,-10.0,Jupiler Pro League,1,2025-02-09
Auxerre vs Toulouse,1X2,Home,3.04,0.415438540988878,0.32894736842105265,0.08649117256782535,L,-10.0,Ligue 1,1,2025-02-09
Lyon vs Reims,O/U,Under 2.5,2.47,0.5116272831209594,0.4048582995951417,0.1067689835258177,L,-10.0,Ligue 1,1,2025-02-09
Oviedo vs Eldense,O/U,Over 2.5,2.34,0.49717438198163466,0.4273504273504274,0.06982395463120727,L,-10.0,Segunda Division,2,2025-02-10
Newport County vs Carlisle,1X2,Home,2.72,0.4905293453403955,0.3676470588235294,0.12288228651686611,W,17.200000000000003,League Two,4,2025-02-11
Portsmouth vs Cardiff,O/U,Over 2.5,2.3,0.5176605544288496,0.4347826086956522,0.0828779457331974,W,12.999999999999998,Championship,2,2025-02-11
Watford vs Leeds,O/U,Under 2.5,2.09,0.5722489661369501,0.47846889952153115,0.09378006661541893,L,-10.0,Championship,2,2025-02-11
Charlton vs Peterboro,O/U,Under 2.5,2.29,0.49691400306469347,0.4366812227074236,0.060232780357269866,L,-10.0,League One,3,2025-02-11
Bristol City vs Stoke,O/U,Under 2.5,1.83,0.5971771993881911,0.5464480874316939,0.05072911195649721,W,8.3,Championship,2,2025-02-12
Ad. Demirspor vs Antalyaspor,O/U,Under 2.5,2.28,0.5213091523008687,0.4385964912280702,0.08271266107279851,W,12.799999999999997,Super Lig,1,2025-02-14
Brest vs Auxerre,O/U,Over 2.5,2.04,0.5811350215895776,0.49019607843137253,0.09093894315820511,W,10.4,Ligue 1,1,2025-02-14
Brest vs Auxerre,1X2,Home,2.26,0.607692140521713,0.4424778761061947,0.16521426441551834,L,-10.0,Ligue 1,1,2025-02-14
Augsburg vs RB Leipzig,1X2,Home,2.97,0.4273174690142332,0.33670033670033667,0.09061713231389651,L,-10.0,Bundesliga,1,2025-02-14
Brighton vs Chelsea,O/U,Under 2.5,2.42,0.48893803207498077,0.4132231404958678,0.07571489157911299,L,-10.0,Premier League,1,2025-02-14
Ajaccio vs Laval,1X2,Away,3.35,0.41561610547878364,0.29850746268656714,0.1171086427922165,L,-10.0,Ligue 2,2,2025-02-14
Magdeburg vs FC Koln,O/U,Under 2.5,2.34,0.5031739655209854,0.4273504273504274,0.07582353817055798,L,-10.0,2. Bundesliga,2,2025-02-14
Pau FC vs Rodez,O/U,Under 2.5,2.12,0.5364520964576034,0.4716981132075471,0.06475398325005627,L,-10.0,Ligue 2,2,2025-02-14
Go Ahead Eagles vs Sparta Rotterdam,1X2,Home,2.1,0.6513467020902097,0.47619047619047616,0.17515622589973356,W,11.0,Eredivisie,1,2025-02-14
Bochum vs Dortmund,O/U,Under 2.5,2.4,0.49956169228598823,0.4166666666666667,0.08289502561932155,W,14.0,Bundesliga,1,2025-02-15
Leyton Orient vs Lincoln,O/U,Over 2.5,2.26,0.509016153736986,0.4424778761061947,0.06653827763079134,W,12.599999999999998,League One,3,2025-02-15
Leyton Orient vs Lincoln,1X2,Home,1.83,0.6332846525136364,0.5464480874316939,0.08683656508194249,W,8.3,League One,3,2025-02-15
Reading vs Rotherham,1X2,Home,2.86,0.48105950191802305,0.3496503496503497,0.13140915226767336,W,18.599999999999998,League One,3,2025-02-15
Leganes vs Alaves,1X2,Home,3.19,0.4076527900568963,0.31347962382445144,0.09417316623244487,L,-10.0,La Liga,1,2025-02-15
Besiktas vs Trabzonspor,O/U,Under 2.5,2.34,0.5042143898370842,0.4273504273504274,0.07686396248665683,L,-10.0,Super Lig,1,2025-02-15
Buyuksehyr vs Bodrumspor,O/U,Over 2.5,2.15,0.5812332428083877,0.46511627906976744,0.1161169637386203,L,-10.0,Super Lig,1,2025-02-15
Buyuksehyr vs Bodrumspor,1X2,Home,1.79,0.6819278655825425,0.5586592178770949,0.12326864770544754,L,-10.0,Super Lig,1,2025-02-15
