match,market,sel,odds,mp,ip,edge,W,pnl,league,tier,date
Carlisle vs Notts County,O/U,Under 2.5,2.33,0.5190312488886054,0.4291845493562232,0.08984669953238222,True,13.3,League Two,4,2024-10-01
Coventry vs Blackburn,1X2,Away,3.48,0.3960618958966743,0.28735632183908044,0.10870557405759385,False,-10.0,Championship,2,2024-10-01
Cardiff vs Millwall,O/U,Over 2.5,2.57,0.48585814329946075,0.38910505836575876,0.096753084933702,False,-10.0,Championship,2,2024-10-01
Sheffield United vs Swansea,O/U,Under 2.5,1.99,0.5554792035797522,0.5025125628140703,0.052966640765681916,True,9.9,Championship,2,2024-10-02
Huesca vs Cadiz,1X2,Home,3.05,0.4180944398597386,0.3278688524590164,0.09022558740072217,True,20.5,Segunda Division,2,2024-10-04
Spezia vs Reggiana,O/U,Over 2.5,2.18,0.513326401694371,0.4587155963302752,0.05461080536409585,False,-10.0,Serie B,2,2024-10-05
Spezia vs Reggiana,1X2,Home,1.89,0.5915119381569207,0.5291005291005292,0.06241140905639153,True,8.899999999999999,Serie B,2,2024-10-05
Mirandes vs Granada,1X2,Home,2.83,0.45039953493450224,0.35335689045936397,0.09704264447513827,False,-10.0,Segunda Division,2,2024-10-05
Plymouth vs Blackburn,O/U,Under 2.5,2.21,0.5123693785749612,0.45248868778280543,0.0598806907921558,False,-10.0,Championship,2,2024-10-05
Charlton vs Birmingham,O/U,Under 2.5,1.96,0.573856047629991,0.5102040816326531,0.06365196599733791,True,9.6,League One,3,2024-10-05
Cosenza vs Sudtirol,O/U,Over 2.5,2.59,0.4968874498719121,0.3861003861003861,0.11078706377152597,False,-10.0,Serie B,2,2024-10-06
La Coruna vs Malaga,O/U,Over 2.5,2.25,0.5034214988010804,0.4444444444444444,0.05897705435663603,False,-10.0,Segunda Division,2,2024-10-06
Levante vs Oviedo,O/U,Over 2.5,2.11,0.5250650147367169,0.47393364928909953,0.051131365447617316,False,-10.0,Segunda Division,2,2024-10-06
Salford vs Grimsby,O/U,Under 2.5,1.89,0.5807308423903542,0.5291005291005292,0.051630313289825036,False,-10.0,League Two,4,2024-10-12
Chesterfield vs Notts County,O/U,Under 2.5,2.28,0.5178310457299671,0.4385964912280702,0.07923455450189687,False,-10.0,League Two,4,2024-10-12
Sp Gijon vs Castellon,O/U,Under 2.5,2.1,0.5416055264427083,0.47619047619047616,0.06541505025223215,False,-10.0,Segunda Division,2,2024-10-14
Grenoble vs Metz,1X2,Home,3.43,0.40775637331347736,0.29154518950437314,0.11621118380910422,True,24.3,Ligue 2,2,2024-10-18
Bastia vs Clermont,1X2,Home,2.24,0.566799668353597,0.4464285714285714,0.12037109692502557,False,-10.0,Ligue 2,2,2024-10-18
Newport County vs Chesterfield,O/U,Under 2.5,2.26,0.5098788979968167,0.4424778761061947,0.06740102189062203,False,-10.0,League Two,4,2024-10-18
