match,market,selection,odds,model_prob,implied_prob,edge,result,pnl,league,tier,date
Almeria vs Granada,1X2,Away,3.79,0.39060859378615165,0.2638522427440633,0.12675635104208832,L,-10.0,La Liga,1,2023-10-01
Amorebieta vs Cartagena,1X2,Home,2.31,0.5417041019923449,0.4329004329004329,0.10880366909191197,L,-10.0,Segunda Division,2,2023-10-01
Blackburn vs Leicester,O/U,Under 2.5,2.42,0.5167480033722338,0.4132231404958678,0.10352486287636603,L,-10.0,Championship,2,2023-10-01
Ath Madrid vs Cadiz,O/U,Over 2.5,1.75,0.6241927678956853,0.5714285714285714,0.052764196467113944,W,7.5,La Liga,1,2023-10-01
Ath Madrid vs Cadiz,1X2,Home,1.36,0.7890423094896757,0.7352941176470588,0.05374819184261692,W,3.600000000000001,La Liga,1,2023-10-01
Rennes vs Nantes,1X2,Home,1.52,0.7212418534298695,0.6578947368421053,0.06334711658776415,W,5.2,Ligue 1,1,2023-10-01
Toulouse vs Metz,1X2,Away,3.47,0.4011001412620028,0.2881844380403458,0.11291570322165695,L,-10.0,Ligue 1,1,2023-10-01
Reims vs Lyon,O/U,Under 2.5,2.26,0.5090553031995326,0.4424778761061947,0.06657742709333792,W,12.599999999999998,Ligue 1,1,2023-10-01
Karagumruk vs Kasimpasa,O/U,Under 2.5,2.14,0.5249523672158334,0.4672897196261682,0.05766264758966516,L,-10.0,Super Lig,1,2023-10-01
Ad. Demirspor vs Alanyaspor,1X2,Home,1.73,0.6694216866365998,0.5780346820809249,0.09138700455567494,W,7.3,Super Lig,1,2023-10-01
Elversberg vs Greuther Furth,O/U,Under 2.5,2.46,0.4896396682836792,0.4065040650406504,0.08313560324302882,W,14.6,2. Bundesliga,2,2023-10-01
Nurnberg vs Magdeburg,O/U,Under 2.5,2.31,0.5027984680806818,0.4329004329004329,0.06989803518024895,W,13.100000000000001,2. Bundesliga,2,2023-10-01
Heracles vs Zwolle,O/U,Under 2.5,2.37,0.5284638455981694,0.42194092827004215,0.10652291732812724,L,-10.0,Eredivisie,1,2023-10-01
Gil Vicente vs Casa Pia,1X2,Home,2.32,0.5139415913366645,0.4310344827586207,0.08290710857804379,W,13.2,Liga Portugal,1,2023-10-02
Sassuolo vs Monza,O/U,Under 2.5,2.38,0.5075304555398881,0.42016806722689076,0.08736238831299731,W,13.799999999999999,Serie A,1,2023-10-02
Crewe vs Gillingham,1X2,Home,2.69,0.47789885415894107,0.3717472118959108,0.10615164226303025,W,16.9,League Two,4,2023-10-03
Stockport vs Forest Green,O/U,Under 2.5,2.23,0.5066169296980662,0.4484304932735426,0.058186436424523535,W,12.3,League Two,4,2023-10-03
Plymouth vs Millwall,1X2,Home,2.45,0.5572304051095477,0.4081632653061224,0.14906713980342529,L,-10.0,Championship,2,2023-10-03
Leeds vs QPR,O/U,Under 2.5,2.34,0.514146550193064,0.4273504273504274,0.0867961228426366,W,13.399999999999999,Championship,2,2023-10-04
Swansea vs Norwich,1X2,Home,2.83,0.4380550916010843,0.35335689045936397,0.08469820114172033,W,18.3,Championship,2,2023-10-04
Mirandes vs Eibar,O/U,Over 2.5,2.38,0.48318651758973574,0.42016806722689076,0.06301845036284498,W,13.799999999999999,Segunda Division,2,2023-10-05
Mirandes vs Eibar,1X2,Home,3.33,0.4157484003165708,0.3003003003003003,0.11544810001627048,L,-10.0,Segunda Division,2,2023-10-05
Charleroi vs RWD Molenbeek,O/U,Under 2.5,2.23,0.5392574373642292,0.4484304932735426,0.09082694409068653,L,-10.0,Jupiler Pro League,1,2023-10-06
M'gladbach vs Mainz,1X2,Home,2.06,0.5733050387764526,0.4854368932038835,0.08786814557256906,L,-10.0,Bundesliga,1,2023-10-06
Empoli vs Udinese,1X2,Home,3.12,0.4646599290258471,0.3205128205128205,0.1441471085130266,L,-10.0,Serie A,1,2023-10-06
Moreirense vs Boavista,1X2,Away,3.82,0.38371646825466194,0.2617801047120419,0.12193636354262005,L,-10.0,Liga Portugal,1,2023-10-06
Ath Bilbao vs Almeria,O/U,Under 2.5,2.49,0.49091540111630527,0.4016064257028112,0.08930897541349408,L,-10.0,La Liga,1,2023-10-06
Ascoli vs Sampdoria,1X2,Home,2.55,0.5108003989610368,0.3921568627450981,0.1186435362159387,L,-10.0,Serie B,2,2023-10-07
Sudtirol vs Catanzaro,O/U,Over 2.5,2.31,0.49282160383864737,0.4329004329004329,0.059921170938214474,L,-10.0,Serie B,2,2023-10-07
Genoa vs Milan,O/U,Over 2.5,2.05,0.5673231217529253,0.48780487804878053,0.07951824370414479,L,-10.0,Serie A,1,2023-10-07
Cardiff vs Watford,1X2,Home,2.47,0.5025371356379594,0.4048582995951417,0.09767883604281774,L,-10.0,Championship,2,2023-10-07
Stuttgart vs Wolfsburg,1X2,Home,2.0,0.6609654773987457,0.5,0.16096547739874567,W,10.0,Bundesliga,1,2023-10-07
Dortmund vs Union Berlin,1X2,Home,1.61,0.7955142683506775,0.6211180124223602,0.1743962559283173,W,6.100000000000001,Bundesliga,1,2023-10-07
Crawley Town vs Wrexham,O/U,Under 2.5,2.48,0.49938573441637935,0.40322580645161293,0.09615992796476641,W,14.8,League Two,4,2023-10-07
Crawley Town vs Wrexham,1X2,Home,3.49,0.45960477961118035,0.28653295128939826,0.17307182832178208,L,-10.0,League Two,4,2023-10-07
Man United vs Brentford,O/U,Under 2.5,2.23,0.531908897516207,0.4484304932735426,0.08347840424266434,L,-10.0,Premier League,1,2023-10-07
Vitesse vs Excelsior,O/U,Under 2.5,2.25,0.5036280441857353,0.4444444444444444,0.05918359974129084,W,12.5,Eredivisie,1,2023-10-07
Almere City vs Waalwijk,O/U,Under 2.5,2.4,0.49259375808536543,0.4166666666666667,0.07592709141869874,W,14.0,Eredivisie,1,2023-10-07
Magdeburg vs Karlsruhe,1X2,Home,2.26,0.5405950643022013,0.4424778761061947,0.09811718819600657,L,-10.0,2. Bundesliga,2,2023-10-07
Sunderland vs Middlesbrough,1X2,Home,2.36,0.6100404426935844,0.42372881355932207,0.1863116291342623,L,-10.0,Championship,2,2023-10-07
Cercle Brugge vs Oud-Heverlee Leuven,O/U,Under 2.5,2.57,0.5063972706893327,0.38910505836575876,0.11729221232357395,L,-10.0,Jupiler Pro League,1,2023-10-07
Anderlecht vs Mechelen,O/U,Under 2.5,2.23,0.500886241270991,0.4484304932735426,0.0524557479974484,L,-10.0,Jupiler Pro League,1,2023-10-07
Rodez vs Caen,1X2,Home,2.86,0.44858057006248686,0.3496503496503497,0.09893022041213717,W,18.599999999999998,Ligue 2,2,2023-10-07
Southampton vs Rotherham,O/U,Under 2.5,2.35,0.5114057295493991,0.425531914893617,0.08587381465578209,W,13.5,Championship,2,2023-10-07
Leicester vs Stoke,O/U,Under 2.5,2.11,0.5244341058688584,0.47393364928909953,0.05050045657975888,W,11.099999999999998,Championship,2,2023-10-07
Leeds vs Bristol City,O/U,Under 2.5,2.11,0.5430060112921982,0.47393364928909953,0.06907236200309863,L,-10.0,Championship,2,2023-10-07
Barrow vs Notts County,1X2,Home,3.41,0.38381044250609686,0.29325513196480935,0.09055531054128751,L,-10.0,League Two,4,2023-10-07
Braunschweig vs Paderborn,O/U,Under 2.5,2.35,0.5195773921666421,0.425531914893617,0.09404547727302509,L,-10.0,2. Bundesliga,2,2023-10-08
Braunschweig vs Paderborn,1X2,Home,3.03,0.42375352635226027,0.33003300330033003,0.09372052305193024,L,-10.0,2. Bundesliga,2,2023-10-08
Como vs Cremonese,1X2,Home,2.67,0.5007427861565272,0.37453183520599254,0.1262109509505347,L,-10.0,Serie B,2,2023-10-08
Marseille vs Le Havre,O/U,Under 2.5,2.13,0.5525074095511301,0.4694835680751174,0.08302384147601272,L,-10.0,Ligue 1,1,2023-10-08
Ein Frankfurt vs Heidenheim,O/U,Under 2.5,2.17,0.5152435806199022,0.4608294930875576,0.05441408753234456,W,11.7,Bundesliga,1,2023-10-08
Ajax vs AZ Alkmaar,1X2,Away,2.9,0.6086187055620267,0.3448275862068966,0.2637911193551301,W,19.0,Eredivisie,1,2023-10-08
For Sittard vs Twente,1X2,Away,1.91,0.6551284704393155,0.5235602094240838,0.13156826101523178,W,9.1,Eredivisie,1,2023-10-08
Rennes vs Paris SG,1X2,Home,3.48,0.5058448270261141,0.28735632183908044,0.21848850518703367,L,-10.0,Ligue 1,1,2023-10-08
Ath Madrid vs Sociedad,O/U,Over 2.5,2.12,0.5708551106242905,0.4716981132075471,0.09915699741674339,W,11.200000000000001,La Liga,1,2023-10-08
Ath Madrid vs Sociedad,1X2,Home,1.91,0.6364160942528065,0.5235602094240838,0.11285588482872277,W,9.1,La Liga,1,2023-10-08
Frosinone vs Verona,O/U,Over 2.5,2.13,0.5200854421376946,0.4694835680751174,0.05060187406257721,W,11.299999999999999,Serie A,1,2023-10-08
Frosinone vs Verona,1X2,Home,2.38,0.5802480863579986,0.42016806722689076,0.16008001913110786,W,13.799999999999999,Serie A,1,2023-10-08
Antwerp vs Eupen,O/U,Under 2.5,2.54,0.4906413395708502,0.39370078740157477,0.09694055216927544,L,-10.0,Jupiler Pro League,1,2023-10-08
Standard vs Club Brugge,O/U,Under 2.5,2.4,0.5159481838289794,0.4166666666666667,0.09928151716231276,L,-10.0,Jupiler Pro League,1,2023-10-08
Crewe vs Tranmere,1X2,Home,1.94,0.5839196872519594,0.5154639175257733,0.06845576972618617,W,9.399999999999999,League Two,4,2023-10-14
Eldense vs Elche,1X2,Home,3.28,0.43026913843327586,0.3048780487804878,0.12539108965278806,L,-10.0,Segunda Division,2,2023-10-15
Elversberg vs Braunschweig,O/U,Under 2.5,2.35,0.5221855872211328,0.425531914893617,0.09665367232751582,L,-10.0,2. Bundesliga,2,2023-10-20
Gillingham vs Notts County,O/U,Under 2.5,2.1,0.5272698051653744,0.47619047619047616,0.0510793289748982,L,-10.0,League Two,4,2023-10-21
Bradford vs Wrexham,1X2,Home,2.84,0.43662686806772155,0.35211267605633806,0.0845141920113835,L,-10.0,League Two,4,2023-10-21
Celta vs Ath Madrid,O/U,Over 2.5,2.0,0.5658319935766434,0.5,0.06583199357664338,W,10.0,La Liga,1,2023-10-21
Celta vs Ath Madrid,1X2,Away,2.11,0.5617924601488401,0.47393364928909953,0.08785881085974057,W,11.099999999999998,La Liga,1,2023-10-21
Sheffield United vs Man United,O/U,Under 2.5,2.47,0.5078568990615704,0.4048582995951417,0.1029985994664287,L,-10.0,Premier League,1,2023-10-21
Chelsea vs Arsenal,1X2,Away,2.26,0.541512158796675,0.4424778761061947,0.09903428269048031,L,-10.0,Premier League,1,2023-10-21
Hull vs Southampton,1X2,Home,2.88,0.47986047599314924,0.3472222222222222,0.13263825377092703,L,-10.0,Championship,2,2023-10-21
Norwich vs Leeds,1X2,Home,3.03,0.4122505789977014,0.33003300330033003,0.08221757569737137,L,-10.0,Championship,2,2023-10-21
Stoke vs Sunderland,1X2,Away,2.78,0.46025561256472775,0.3597122302158274,0.10054338234890037,L,-10.0,Championship,2,2023-10-21
Paderborn vs St Pauli,O/U,Under 2.5,2.4,0.493142033092865,0.4166666666666667,0.07647536642619829,L,-10.0,2. Bundesliga,2,2023-10-21
Sassuolo vs Lazio,O/U,Under 2.5,2.29,0.5041765034128157,0.4366812227074236,0.06749528070539212,W,12.9,Serie A,1,2023-10-21
Galatasaray vs Besiktas,1X2,Home,1.62,0.6718096939532348,0.6172839506172839,0.05452574333595084,W,6.200000000000001,Super Lig,1,2023-10-21
Union Berlin vs Stuttgart,1X2,Away,2.75,0.4815148422438089,0.36363636363636365,0.11787847860744527,W,17.5,Bundesliga,1,2023-10-21
Freiburg vs Bochum,O/U,Under 2.5,2.16,0.5148660679626553,0.4629629629629629,0.05190310499969242,L,-10.0,Bundesliga,1,2023-10-21
Sociedad vs Mallorca,O/U,Over 2.5,2.38,0.5963390710768364,0.42016806722689076,0.1761710038499456,L,-10.0,La Liga,1,2023-10-21
RWD Molenbeek vs Westerlo,O/U,Under 2.5,2.19,0.5222751927789641,0.4566210045662101,0.06565418821275398,W,11.899999999999999,Jupiler Pro League,1,2023-10-21
Angers vs Bordeaux,1X2,Home,2.47,0.5013103013135493,0.4048582995951417,0.09645200171840757,W,14.700000000000003,Ligue 2,2,2023-10-21
Nice vs Marseille,1X2,Home,2.44,0.5270940009793088,0.4098360655737705,0.1172579354055383,W,14.399999999999999,Ligue 1,1,2023-10-21
Huesca vs Elche,1X2,Home,3.15,0.4293343047516436,0.31746031746031744,0.11187398729132614,L,-10.0,Segunda Division,2,2023-10-22
Excelsior vs Zwolle,1X2,Home,2.39,0.5380395834507739,0.41841004184100417,0.11962954160976969,L,-10.0,Eredivisie,1,2023-10-22
Nurnberg vs Hertha,O/U,Under 2.5,2.33,0.48119372195457943,0.4291845493562232,0.052009172598356246,L,-10.0,2. Bundesliga,2,2023-10-22
Genk vs Mechelen,O/U,Under 2.5,2.38,0.4860272754656205,0.42016806722689076,0.06585920823872976,L,-10.0,Jupiler Pro League,1,2023-10-22
Karlsruhe vs Schalke 04,1X2,Home,2.31,0.5454979458009617,0.4329004329004329,0.11259751290052877,W,13.100000000000001,2. Bundesliga,2,2023-10-22
Heidenheim vs Augsburg,1X2,Home,2.4,0.6064023952766864,0.4166666666666667,0.1897357286100197,L,-10.0,Bundesliga,1,2023-10-22
Aston Villa vs West Ham,1X2,Home,1.9,0.6075330329506015,0.5263157894736842,0.08121724347691728,W,9.0,Premier League,1,2023-10-22
Kifisia vs OFI Crete,O/U,Over 2.5,1.97,0.559051560557347,0.5076142131979695,0.05143734735937744,L,-10.0,Super League,1,2023-10-22
Olympiakos vs Panathinaikos,O/U,Over 2.5,2.28,0.5962371574066396,0.4385964912280702,0.15764066617856942,W,12.799999999999997,Super League,1,2023-10-22
Olympiakos vs Panathinaikos,1X2,Home,1.88,0.5867279786960511,0.5319148936170213,0.05481308507902982,L,-10.0,Super League,1,2023-10-22
Atalanta vs Genoa,O/U,Over 2.5,1.98,0.5560515822643302,0.5050505050505051,0.051001077213825075,L,-10.0,Serie A,1,2023-10-22
Milan vs Juventus,1X2,Home,2.3,0.5812775109281897,0.4347826086956522,0.14649490223253747,L,-10.0,Serie A,1,2023-10-22
Fiorentina vs Empoli,1X2,Home,1.44,0.7727947400514162,0.6944444444444444,0.07835029560697182,L,-10.0,Serie A,1,2023-10-23
Laval vs St Etienne,1X2,Home,2.56,0.4992788320410299,0.390625,0.10865383204102991,L,-10.0,Ligue 2,2,2023-10-23
Palermo vs Spezia,1X2,Home,2.11,0.5744727571243095,0.47393364928909953,0.10053910783520992,L,-10.0,Serie B,2,2023-10-23
Lincoln vs Charlton,1X2,Home,2.87,0.4508107944054146,0.3484320557491289,0.10237873865628572,W,18.700000000000003,League One,3,2023-10-24
Swindon vs Gillingham,1X2,Home,1.83,0.607485651994518,0.5464480874316939,0.061037564562824054,L,-10.0,League Two,4,2023-10-24
Swansea vs Watford,1X2,Home,2.35,0.526400674134844,0.425531914893617,0.10086875924122701,L,-10.0,Championship,2,2023-10-24
Leicester vs Sunderland,O/U,Under 2.5,2.28,0.5259901886432629,0.4385964912280702,0.08739369741519265,W,12.799999999999997,Championship,2,2023-10-24
Preston vs Southampton,1X2,Home,3.41,0.4628983265070198,0.29325513196480935,0.16964319454221044,L,-10.0,Championship,2,2023-10-25
Bristol City vs Ipswich,O/U,Under 2.5,2.11,0.5497918833537363,0.47393364928909953,0.07585823406463676,W,11.099999999999998,Championship,2,2023-10-25
Genoa vs Salernitana,O/U,Over 2.5,2.16,0.5255836240114033,0.4629629629629629,0.06262066104844044,L,-10.0,Serie A,1,2023-10-27
Bochum vs Mainz,1X2,Home,2.72,0.4920906432642488,0.3676470588235294,0.1244435844407194,L,-10.0,Bundesliga,1,2023-10-27
Girona vs Celta,1X2,Home,1.69,0.7333924824415743,0.591715976331361,0.14167650611021332,W,6.8999999999999995,La Liga,1,2023-10-27
Braunschweig vs Fortuna Dusseldorf,O/U,Under 2.5,2.31,0.5320723742827114,0.4329004329004329,0.09917194138227847,L,-10.0,2. Bundesliga,2,2023-10-27
St Truiden vs RWD Molenbeek,O/U,Under 2.5,2.09,0.5419065337634239,0.47846889952153115,0.06343763424189275,L,-10.0,Jupiler Pro League,1,2023-10-27
Vitesse vs Zwolle,O/U,Under 2.5,2.12,0.5431979346913256,0.4716981132075471,0.07149982148377848,W,11.200000000000001,Eredivisie,1,2023-10-27
Kasimpasa vs Istanbulspor,O/U,Under 2.5,2.26,0.5074189553663588,0.4424778761061947,0.06494107926016413,L,-10.0,Super Lig,1,2023-10-27
Sudtirol vs Sampdoria,1X2,Home,2.63,0.503424478629622,0.3802281368821293,0.12319634174749272,W,16.299999999999997,Serie B,2,2023-10-28
Forest Green vs Crawley Town,O/U,Under 2.5,2.23,0.5008287886084178,0.4484304932735426,0.05239829533487522,L,-10.0,League Two,4,2023-10-28
Concarneau vs Ajaccio,1X2,Home,2.93,0.4253822473147051,0.341296928327645,0.08408531898706006,W,19.3,Ligue 2,2,2023-10-28
Stuttgart vs Hoffenheim,1X2,Home,1.86,0.6189926724304138,0.5376344086021505,0.08135826382826328,L,-10.0,Bundesliga,1,2023-10-28
Bournemouth vs Burnley,O/U,Under 2.5,2.05,0.538640408616805,0.48780487804878053,0.05083553056802442,L,-10.0,Premier League,1,2023-10-28
For Sittard vs Utrecht,O/U,Under 2.5,2.22,0.5107629607652728,0.4504504504504504,0.06031251031482243,W,12.200000000000003,Eredivisie,1,2023-10-28
Mansfield vs Walsall,O/U,Under 2.5,2.14,0.5224280481851129,0.4672897196261682,0.05513832855894468,L,-10.0,League Two,4,2023-10-28
Morecambe vs AFC Wimbledon,1X2,Home,2.99,0.45829960810211856,0.33444816053511706,0.1238514475670015,W,19.900000000000002,League Two,4,2023-10-28
Chelsea vs Brentford,O/U,Under 2.5,2.04,0.5471977157490664,0.49019607843137253,0.057001637317693865,W,10.4,Premier League,1,2023-10-28
St Pauli vs Karlsruhe,O/U,Under 2.5,2.41,0.49862387826567645,0.41493775933609955,0.08368611892957689,L,-10.0,2. Bundesliga,2,2023-10-28
Ad. Demirspor vs Konyaspor,1X2,Home,1.68,0.7055515091525217,0.5952380952380952,0.1103134139144265,W,6.799999999999999,Super Lig,1,2023-10-28
Eupen vs Charleroi,1X2,Home,3.37,0.40234800669991644,0.29673590504451036,0.10561210165540608,W,23.700000000000003,Jupiler Pro League,1,2023-10-28
Mechelen vs Cercle Brugge,O/U,Under 2.5,2.2,0.5446876140584892,0.45454545454545453,0.09014215951303467,W,12.000000000000002,Jupiler Pro League,1,2023-10-28
Barcelona vs Real Madrid,1X2,Home,2.55,0.4809198399910145,0.3921568627450981,0.08876297724591642,L,-10.0,La Liga,1,2023-10-28
Eldense vs Amorebieta,O/U,Over 2.5,2.29,0.4884837662908531,0.4366812227074236,0.051802543583429506,L,-10.0,Segunda Division,2,2023-10-28
Blackburn vs Swansea,O/U,Under 2.5,2.31,0.5137975493549183,0.4329004329004329,0.08089711645448538,W,13.100000000000001,Championship,2,2023-10-28
Southampton vs Birmingham,O/U,Under 2.5,2.03,0.5462504664362103,0.4926108374384237,0.053639628997786626,L,-10.0,Championship,2,2023-10-28
Leeds vs Huddersfield,O/U,Under 2.5,2.32,0.5049579411451057,0.4310344827586207,0.07392345838648501,L,-10.0,Championship,2,2023-10-28
Karagumruk vs Trabzonspor,1X2,Home,2.88,0.46199829797440795,0.3472222222222222,0.11477607575218574,L,-10.0,Super Lig,1,2023-10-29
Brest vs Paris SG,O/U,Under 2.5,2.29,0.5002264967955816,0.4366812227074236,0.06354527408815802,L,-10.0,Ligue 1,1,2023-10-29
PSV Eindhoven vs Ajax,1X2,Home,1.3,0.8302520304855614,0.7692307692307692,0.061021261254792236,W,3.0000000000000004,Eredivisie,1,2023-10-29
Ath Madrid vs Alaves,1X2,Home,1.39,0.7698117865689271,0.7194244604316548,0.05038732613727237,W,3.899999999999999,La Liga,1,2023-10-29
Inter vs Roma,O/U,Over 2.5,1.98,0.6041378350412799,0.5050505050505051,0.09908732999077485,L,-10.0,Serie A,1,2023-10-29
Monza vs Udinese,O/U,Under 2.5,1.94,0.5761487602953692,0.5154639175257733,0.06068484276959596,W,9.399999999999999,Serie A,1,2023-10-29
Brescia vs Bari,1X2,Home,2.83,0.4553576187030125,0.35335689045936397,0.10200072824364853,L,-10.0,Serie B,2,2023-10-29
Santander vs Ferrol,1X2,Home,2.21,0.5447889938228521,0.45248868778280543,0.09230030604004663,L,-10.0,Segunda Division,2,2023-10-29
Gent vs Standard,O/U,Under 2.5,2.42,0.4928740943414087,0.4132231404958678,0.07965095384554094,L,-10.0,Jupiler Pro League,1,2023-10-29
Wigan vs Charlton,O/U,Under 2.5,2.11,0.5412151674266941,0.47393364928909953,0.06728151813759453,L,-10.0,League One,3,2023-10-31
Motherwell vs Aberdeen,1X2,Home,2.49,0.5214399598733324,0.4016064257028112,0.11983353417052117,L,-10.0,Premiership,1,2023-11-01
Dundee vs Rangers,O/U,Under 2.5,2.37,0.49185793292525926,0.42194092827004215,0.06991700465521711,L,-10.0,Premiership,1,2023-11-01
Fortuna Dusseldorf vs Wehen,O/U,Under 2.5,2.54,0.4862594699197085,0.39370078740157477,0.0925586825181337,L,-10.0,2. Bundesliga,2,2023-11-03
Leicester vs Leeds,O/U,Under 2.5,2.17,0.5202932169546776,0.4608294930875576,0.059463723867119955,W,11.7,Championship,2,2023-11-03
Espanol vs Eibar,O/U,Over 2.5,2.14,0.5309528836216116,0.4672897196261682,0.06366316399544342,W,11.400000000000002,Segunda Division,2,2023-11-03
Fulham vs Man United,O/U,Under 2.5,2.05,0.5449843910502336,0.48780487804878053,0.05717951300145302,W,10.499999999999998,Premier League,1,2023-11-04
Fulham vs Man United,1X2,Home,3.24,0.4165714918553974,0.30864197530864196,0.10792951654675542,L,-10.0,Premier League,1,2023-11-04
Istanbulspor vs Pendikspor,O/U,Under 2.5,2.13,0.529354832929722,0.4694835680751174,0.05987126485460459,L,-10.0,Super Lig,1,2023-11-04
RWD Molenbeek vs Kortrijk,O/U,Under 2.5,2.29,0.5250053156614304,0.4366812227074236,0.08832409295400678,W,12.9,Jupiler Pro League,1,2023-11-04
Nurnberg vs Schalke 04,1X2,Home,2.21,0.5427202839765479,0.45248868778280543,0.09023159619374249,L,-10.0,2. Bundesliga,2,2023-11-04
Osasuna vs Girona,1X2,Away,2.47,0.5585203593276032,0.4048582995951417,0.15366205973246155,W,14.700000000000003,La Liga,1,2023-11-04
Fenerbahce vs Trabzonspor,1X2,Home,1.34,0.8005036887702254,0.7462686567164178,0.05423503205380753,L,-10.0,Super Lig,1,2023-11-04
Sociedad vs Barcelona,1X2,Home,3.26,0.41010385766563306,0.3067484662576687,0.10335539140796435,L,-10.0,La Liga,1,2023-11-04
Newcastle vs Arsenal,1X2,Home,2.82,0.4398733363312816,0.3546099290780142,0.08526340725326742,W,18.2,Premier League,1,2023-11-04
Go Ahead Eagles vs Vitesse,1X2,Home,1.94,0.6236191080942113,0.5154639175257733,0.10815519056843803,W,9.399999999999999,Eredivisie,1,2023-11-04
Millwall vs Southampton,1X2,Home,3.43,0.4311897863747411,0.29154518950437314,0.13964459687036795,L,-10.0,Championship,2,2023-11-04
Huddersfield vs Watford,1X2,Home,3.11,0.41520378464727625,0.3215434083601286,0.09366037628714763,L,-10.0,Championship,2,2023-11-04
Rotherham vs QPR,1X2,Home,2.67,0.4589971159063433,0.37453183520599254,0.08446528070035075,L,-10.0,Championship,2,2023-11-04
Birmingham vs Ipswich,O/U,Under 2.5,2.02,0.5494627970365618,0.49504950495049505,0.05441329208606671,L,-10.0,Championship,2,2023-11-04
Bastia vs Bordeaux,1X2,Home,3.45,0.42560537890600914,0.2898550724637681,0.135750306442241,W,24.5,Ligue 2,2,2023-11-04
Nantes vs Reims,O/U,Over 2.5,2.11,0.5357606864853415,0.47393364928909953,0.06182703719624194,L,-10.0,Ligue 1,1,2023-11-05
Olympiakos vs PAOK,O/U,Over 2.5,1.96,0.5943555901629756,0.5102040816326531,0.0841515085303225,W,9.6,Super League,1,2023-11-05
Olympiakos vs PAOK,1X2,Home,1.52,0.7369663500060237,0.6578947368421053,0.07907161316391842,L,-10.0,Super League,1,2023-11-05
Rio Ave vs Boavista,O/U,Over 2.5,2.02,0.5531766256775257,0.49504950495049505,0.058127120727030634,L,-10.0,Liga Portugal,1,2023-11-05
Charleroi vs Gent,O/U,Under 2.5,2.22,0.5151825577078741,0.4504504504504504,0.06473210725742373,L,-10.0,Jupiler Pro League,1,2023-11-05
Norwich vs Blackburn,O/U,Under 2.5,2.49,0.4985690864756619,0.4016064257028112,0.0969626607728507,L,-10.0,Championship,2,2023-11-05
St. Gilloise vs Club Brugge,1X2,Home,2.26,0.5693218245094991,0.4424778761061947,0.12684394840330437,W,12.599999999999998,Jupiler Pro League,1,2023-11-05
Roma vs Lecce,O/U,Over 2.5,2.14,0.5321386292654715,0.4672897196261682,0.06484890963930329,W,11.400000000000002,Serie A,1,2023-11-05
Tottenham vs Chelsea,1X2,Home,2.13,0.6269219810157383,0.4694835680751174,0.1574384129406209,L,-10.0,Premier League,1,2023-11-06
Frosinone vs Empoli,1X2,Home,2.11,0.5630448137375936,0.47393364928909953,0.0891111644484941,W,11.099999999999998,Serie A,1,2023-11-06
Kayserispor vs Alanyaspor,O/U,Under 2.5,2.08,0.5377798883044127,0.4807692307692307,0.057010657535181974,W,10.8,Super Lig,1,2023-11-06
Rotherham vs Ipswich,O/U,Under 2.5,2.11,0.5254466020631792,0.47393364928909953,0.051512952774079634,L,-10.0,Championship,2,2023-11-07
St Mirren vs Hibernian,1X2,Home,2.5,0.4960490561737725,0.4,0.09604905617377246,L,-10.0,Premiership,1,2023-11-08
For Sittard vs Heracles,O/U,Under 2.5,2.16,0.523900074068663,0.4629629629629629,0.060937111105700104,L,-10.0,Eredivisie,1,2023-11-10
Sassuolo vs Salernitana,O/U,Under 2.5,2.3,0.5114630365973223,0.4347826086956522,0.07668042790167007,L,-10.0,Serie A,1,2023-11-10
Leganes vs Levante,1X2,Home,1.99,0.5606381164954404,0.5025125628140703,0.05812555368137007,W,9.9,Segunda Division,2,2023-11-10
Man United vs Luton,O/U,Under 2.5,2.52,0.513959408731359,0.3968253968253968,0.11713401190596223,W,15.2,Premier League,1,2023-11-11
Bournemouth vs Newcastle,O/U,Over 2.5,1.69,0.6537765827809692,0.591715976331361,0.0620606064496082,L,-10.0,Premier League,1,2023-11-11
Sudtirol vs Pisa,1X2,Home,2.61,0.4870188325497469,0.3831417624521073,0.10387707009763963,L,-10.0,Serie B,2,2023-11-11
Mechelen vs Charleroi,O/U,Under 2.5,2.11,0.5502136275595114,0.47393364928909953,0.07627997827041189,W,11.099999999999998,Jupiler Pro League,1,2023-11-11
Eupen vs RWD Molenbeek,1X2,Home,2.58,0.47772580326864383,0.38759689922480617,0.09012890404383767,L,-10.0,Jupiler Pro League,1,2023-11-11
Cardiff vs Norwich,1X2,Home,2.02,0.5880926988960377,0.49504950495049505,0.09304319394554261,L,-10.0,Championship,2,2023-11-11
Vallecano vs Girona,1X2,Away,2.45,0.5579656720805017,0.4081632653061224,0.14980240677437934,W,14.500000000000002,La Liga,1,2023-11-11
Stuttgart vs Dortmund,1X2,Home,2.59,0.5098600787886225,0.3861003861003861,0.12375969268823639,W,15.899999999999999,Bundesliga,1,2023-11-11
Granada vs Getafe,O/U,Over 2.5,2.34,0.5057986353269048,0.4273504273504274,0.07844820797647745,L,-10.0,La Liga,1,2023-11-11
Darmstadt vs Mainz,1X2,Home,2.99,0.4740999157987536,0.33444816053511706,0.13965175526363655,L,-10.0,Bundesliga,1,2023-11-11
Crawley Town vs Accrington,O/U,Under 2.5,2.41,0.5168951018138993,0.41493775933609955,0.10195734247779975,L,-10.0,League Two,4,2023-11-11
